Drug,SOC_ABBREV,event_count,total_drug_reports,total_event_report,total_reports
Neomycin,Eye,261,1335,75573,2398539
Neomycin,Gastr,76,1335,384857,2398539
Neomycin,Hepat,3,1335,39495,2398539
Neomycin,Immun,51,1335,44496,2398539
Neomycin,Infec,33,1335,119417,2398539
Neomycin,Metab,11,1335,66918,2398539
Neomycin,Musc,32,1335,127857,2398539
Neomycin,Neopl,5,1335,30949,2398539
Neomycin,Nerv,155,1335,369711,2398539
Neomycin,Preg,3,1335,20629,2398539
Neomycin,Prod,7,1335,20547,2398539
Neomycin,Psych,43,1335,234508,2398539
Neomycin,Renal,12,1335,54496,2398539
Neomycin,Repro,4,1335,45896,2398539
Neomycin,Resp,69,1335,144266,2398539
Neomycin,Skin,306,1335,342793,2398539
Neomycin,Vasc,10,1335,78716,2398539
Neostigmine,Card,26,95,85175,2398539
Neostigmine,Cong,1,95,13078,2398539
Neostigmine,Eye,4,95,75573,2398539
Neostigmine,Gastr,9,95,384857,2398539
Neostigmine,Hepat,2,95,39495,2398539
Neostigmine,Immun,6,95,44496,2398539
Neostigmine,Musc,3,95,127857,2398539
Neostigmine,Nerv,11,95,369711,2398539
Neostigmine,Psych,1,95,234508,2398539
Neostigmine,Renal,1,95,54496,2398539
Neostigmine,Resp,12,95,144266,2398539
Neostigmine,Skin,10,95,342793,2398539
Neostigmine,Vasc,9,95,78716,2398539
Nepafenac,Card,1,42,85175,2398539
Nepafenac,Eye,26,42,75573,2398539
Nepafenac,Gastr,4,42,384857,2398539
Nepafenac,Musc,2,42,127857,2398539
Nepafenac,Nerv,1,42,369711,2398539
Nepafenac,Prod,3,42,20547,2398539
Nepafenac,Psych,1,42,234508,2398539
Nepafenac,Renal,1,42,54496,2398539
Nepafenac,Skin,3,42,342793,2398539
Nepeta,Blood,1,33,71008,2398539
Nepeta,Card,1,33,85175,2398539
Nepeta,Gastr,8,33,384857,2398539
Nepeta,Hepat,5,33,39495,2398539
Nepeta,Infec,4,33,119417,2398539
Nepeta,Metab,2,33,66918,2398539
Nepeta,Nerv,4,33,369711,2398539
Nepeta,Renal,6,33,54496,2398539
Nepeta,Skin,2,33,342793,2398539
Neratinib,Blood,10,223,71008,2398539
Neratinib,Card,4,223,85175,2398539
Neratinib,Eye,1,223,75573,2398539
Neratinib,Gastr,121,223,384857,2398539
Neratinib,Infec,14,223,119417,2398539
Neratinib,Metab,15,223,66918,2398539
Neratinib,Musc,3,223,127857,2398539
Neratinib,Nerv,11,223,369711,2398539
Neratinib,Psych,2,223,234508,2398539
Neratinib,Renal,4,223,54496,2398539
Neratinib,Repro,4,223,45896,2398539
Neratinib,Resp,18,223,144266,2398539
Neratinib,Skin,14,223,342793,2398539
Neratinib,Vasc,2,223,78716,2398539
Netarsudil,Eye,10,10,75573,2398539
Netilmicin,Blood,4,41,71008,2398539
Netilmicin,Card,1,41,85175,2398539
Netilmicin,Ear,7,41,19592,2398539
Netilmicin,Gastr,1,41,384857,2398539
Netilmicin,Hepat,1,41,39495,2398539
Netilmicin,Immun,8,41,44496,2398539
Netilmicin,Metab,1,41,66918,2398539
Netilmicin,Renal,4,41,54496,2398539
Netilmicin,Resp,3,41,144266,2398539
Netilmicin,Skin,10,41,342793,2398539
Netilmicin,Vasc,1,41,78716,2398539
Netupitant,Card,1,37,85175,2398539
Netupitant,Ear,2,37,19592,2398539
Netupitant,Gastr,10,37,384857,2398539
Netupitant,Immun,1,37,44496,2398539
Netupitant,Metab,1,37,66918,2398539
Netupitant,Musc,1,37,127857,2398539
Netupitant,Nerv,9,37,369711,2398539
Netupitant,Psych,6,37,234508,2398539
Netupitant,Resp,1,37,144266,2398539
Netupitant,Skin,5,37,342793,2398539
Nevirapine,Blood,58,1704,71008,2398539
Nevirapine,Card,39,1704,85175,2398539
Nevirapine,Cong,82,1704,13078,2398539
Nevirapine,Ear,2,1704,19592,2398539
Nevirapine,Endo,3,1704,8562,2398539
Nevirapine,Eye,27,1704,75573,2398539
Nevirapine,Gastr,172,1704,384857,2398539
Nevirapine,Hepat,165,1704,39495,2398539
Nevirapine,Immun,43,1704,44496,2398539
Nevirapine,Infec,102,1704,119417,2398539
Nevirapine,Metab,67,1704,66918,2398539
Nevirapine,Musc,69,1704,127857,2398539
Nevirapine,Neopl,15,1704,30949,2398539
Nevirapine,Nerv,156,1704,369711,2398539
Nevirapine,Preg,131,1704,20629,2398539
Nevirapine,Prod,9,1704,20547,2398539
Nevirapine,Psych,93,1704,234508,2398539
Nevirapine,Renal,33,1704,54496,2398539
Nevirapine,Repro,17,1704,45896,2398539
Nevirapine,Resp,51,1704,144266,2398539
Nevirapine,Skin,351,1704,342793,2398539
Nevirapine,Vasc,19,1704,78716,2398539
Nicardipine,Blood,2,660,71008,2398539
Nicardipine,Card,82,660,85175,2398539
Nicardipine,Cong,1,660,13078,2398539
Nicardipine,Ear,10,660,19592,2398539
Nicardipine,Endo,1,660,8562,2398539
Nicardipine,Eye,14,660,75573,2398539
Nicardipine,Gastr,107,660,384857,2398539
Nicardipine,Hepat,1,660,39495,2398539
Nicardipine,Infec,9,660,119417,2398539
Nicardipine,Metab,12,660,66918,2398539
Nicardipine,Musc,24,660,127857,2398539
Nicardipine,Nerv,140,660,369711,2398539
Nicardipine,Prod,2,660,20547,2398539
Nicardipine,Psych,46,660,234508,2398539
Nicardipine,Renal,21,660,54496,2398539
Nicardipine,Repro,17,660,45896,2398539
Nicardipine,Resp,24,660,144266,2398539
Nicardipine,Skin,82,660,342793,2398539
Nicardipine,Vasc,65,660,78716,2398539
Nickel,Gastr,2,3,384857,2398539
Nickel,Skin,1,3,342793,2398539
Niclosamide,Eye,1,1,75573,2398539
Nicoboxil,Eye,1,6,75573,2398539
Nicoboxil,Gastr,1,6,384857,2398539
Nicoboxil,Nerv,1,6,369711,2398539
Nicoboxil,Prod,1,6,20547,2398539
Nicoboxil,Resp,1,6,144266,2398539
Nicoboxil,Skin,1,6,342793,2398539
Nicofuranose,Card,1,25,85175,2398539
Nicofuranose,Gastr,5,25,384857,2398539
Nicofuranose,Nerv,7,25,369711,2398539
Nicofuranose,Repro,1,25,45896,2398539
Nicofuranose,Skin,9,25,342793,2398539
Nicofuranose,Vasc,2,25,78716,2398539
Nicorandil,Blood,14,2895,71008,2398539
Nicorandil,Card,134,2895,85175,2398539
Nicorandil,Cong,6,2895,13078,2398539
Nicorandil,Ear,20,2895,19592,2398539
Nicorandil,Endo,1,2895,8562,2398539
Nicorandil,Eye,61,2895,75573,2398539
Nicorandil,Gastr,1193,2895,384857,2398539
Nicorandil,Hepat,10,2895,39495,2398539
Nicorandil,Immun,4,2895,44496,2398539
Nicorandil,Infec,82,2895,119417,2398539
Nicorandil,Metab,47,2895,66918,2398539
Nicorandil,Musc,130,2895,127857,2398539
Nicorandil,Neopl,2,2895,30949,2398539
Nicorandil,Nerv,455,2895,369711,2398539
Nicorandil,Prod,2,2895,20547,2398539
Nicorandil,Psych,67,2895,234508,2398539
Nicorandil,Renal,38,2895,54496,2398539
Nicorandil,Repro,90,2895,45896,2398539
Nicorandil,Resp,89,2895,144266,2398539
Nicorandil,Skin,354,2895,342793,2398539
Nicorandil,Vasc,96,2895,78716,2398539
Nicotine,Blood,10,4933,71008,2398539
Nicotine,Card,175,4933,85175,2398539
Nicotine,Cong,25,4933,13078,2398539
Nicotine,Ear,11,4933,19592,2398539
Nicotine,Endo,7,4933,8562,2398539
Nicotine,Eye,75,4933,75573,2398539
Nicotine,Gastr,860,4933,384857,2398539
Nicotine,Hepat,12,4933,39495,2398539
Nicotine,Immun,121,4933,44496,2398539
Nicotine,Infec,78,4933,119417,2398539
Nicotine,Metab,38,4933,66918,2398539
Nicotine,Musc,224,4933,127857,2398539
Nicotine,Neopl,16,4933,30949,2398539
Nicotine,Nerv,672,4933,369711,2398539
Nicotine,Preg,54,4933,20629,2398539
Nicotine,Prod,117,4933,20547,2398539
Nicotine,Psych,1040,4933,234508,2398539
Nicotine,Renal,32,4933,54496,2398539
Nicotine,Repro,28,4933,45896,2398539
Nicotine,Resp,467,4933,144266,2398539
Nicotine,Skin,798,4933,342793,2398539
Nicotine,Vasc,73,4933,78716,2398539
Nicotinic Acid,Blood,10,2135,71008,2398539
Nicotinic Acid,Card,86,2135,85175,2398539
Nicotinic Acid,Cong,21,2135,13078,2398539
Nicotinic Acid,Ear,10,2135,19592,2398539
Nicotinic Acid,Endo,3,2135,8562,2398539
Nicotinic Acid,Eye,63,2135,75573,2398539
Nicotinic Acid,Gastr,361,2135,384857,2398539
Nicotinic Acid,Hepat,36,2135,39495,2398539
Nicotinic Acid,Immun,129,2135,44496,2398539
Nicotinic Acid,Infec,48,2135,119417,2398539
Nicotinic Acid,Metab,48,2135,66918,2398539
Nicotinic Acid,Musc,88,2135,127857,2398539
Nicotinic Acid,Neopl,4,2135,30949,2398539
Nicotinic Acid,Nerv,341,2135,369711,2398539
Nicotinic Acid,Preg,17,2135,20629,2398539
Nicotinic Acid,Prod,13,2135,20547,2398539
Nicotinic Acid,Psych,110,2135,234508,2398539
Nicotinic Acid,Renal,42,2135,54496,2398539
Nicotinic Acid,Repro,32,2135,45896,2398539
Nicotinic Acid,Resp,136,2135,144266,2398539
Nicotinic Acid,Skin,377,2135,342793,2398539
Nicotinic Acid,Vasc,160,2135,78716,2398539
Nicotinyl Alcohol,Blood,1,45,71008,2398539
Nicotinyl Alcohol,Card,1,45,85175,2398539
Nicotinyl Alcohol,Gastr,2,45,384857,2398539
Nicotinyl Alcohol,Hepat,1,45,39495,2398539
Nicotinyl Alcohol,Musc,2,45,127857,2398539
Nicotinyl Alcohol,Nerv,9,45,369711,2398539
Nicotinyl Alcohol,Psych,1,45,234508,2398539
Nicotinyl Alcohol,Resp,1,45,144266,2398539
Nicotinyl Alcohol,Skin,22,45,342793,2398539
Nicotinyl Alcohol,Vasc,5,45,78716,2398539
Nicoumalone,Blood,4,118,71008,2398539
Nicoumalone,Card,6,118,85175,2398539
Nicoumalone,Cong,5,118,13078,2398539
Nicoumalone,Eye,1,118,75573,2398539
Nicoumalone,Gastr,17,118,384857,2398539
Nicoumalone,Hepat,6,118,39495,2398539
Nicoumalone,Infec,1,118,119417,2398539
Nicoumalone,Metab,2,118,66918,2398539
Nicoumalone,Musc,9,118,127857,2398539
Nicoumalone,Nerv,15,118,369711,2398539
Nicoumalone,Prod,4,118,20547,2398539
Nicoumalone,Psych,2,118,234508,2398539
Nicoumalone,Renal,9,118,54496,2398539
Nicoumalone,Resp,11,118,144266,2398539
Nicoumalone,Skin,20,118,342793,2398539
Nicoumalone,Vasc,6,118,78716,2398539
Nifedipine,Blood,46,9192,71008,2398539
Nifedipine,Card,840,9192,85175,2398539
Nifedipine,Cong,16,9192,13078,2398539
Nifedipine,Ear,83,9192,19592,2398539
Nifedipine,Endo,6,9192,8562,2398539
Nifedipine,Eye,245,9192,75573,2398539
Nifedipine,Gastr,1271,9192,384857,2398539
Nifedipine,Hepat,73,9192,39495,2398539
Nifedipine,Immun,36,9192,44496,2398539
Nifedipine,Infec,144,9192,119417,2398539
Nifedipine,Metab,166,9192,66918,2398539
Nifedipine,Musc,397,9192,127857,2398539
Nifedipine,Neopl,7,9192,30949,2398539
Nifedipine,Nerv,1861,9192,369711,2398539
Nifedipine,Preg,89,9192,20629,2398539
Nifedipine,Prod,14,9192,20547,2398539
Nifedipine,Psych,483,9192,234508,2398539
Nifedipine,Renal,245,9192,54496,2398539
Nifedipine,Repro,281,9192,45896,2398539
Nifedipine,Resp,280,9192,144266,2398539
Nifedipine,Skin,1710,9192,342793,2398539
Nifedipine,Vasc,899,9192,78716,2398539
Nifuratel,Blood,2,85,71008,2398539
Nifuratel,Card,1,85,85175,2398539
Nifuratel,Cong,2,85,13078,2398539
Nifuratel,Ear,1,85,19592,2398539
Nifuratel,Eye,3,85,75573,2398539
Nifuratel,Gastr,8,85,384857,2398539
Nifuratel,Immun,2,85,44496,2398539
Nifuratel,Metab,3,85,66918,2398539
Nifuratel,Musc,13,85,127857,2398539
Nifuratel,Nerv,7,85,369711,2398539
Nifuratel,Psych,2,85,234508,2398539
Nifuratel,Repro,4,85,45896,2398539
Nifuratel,Resp,1,85,144266,2398539
Nifuratel,Skin,36,85,342793,2398539
Nilotinib,Blood,68,1017,71008,2398539
Nilotinib,Card,88,1017,85175,2398539
Nilotinib,Cong,3,1017,13078,2398539
Nilotinib,Ear,5,1017,19592,2398539
Nilotinib,Endo,2,1017,8562,2398539
Nilotinib,Eye,39,1017,75573,2398539
Nilotinib,Gastr,103,1017,384857,2398539
Nilotinib,Hepat,31,1017,39495,2398539
Nilotinib,Immun,9,1017,44496,2398539
Nilotinib,Infec,32,1017,119417,2398539
Nilotinib,Metab,36,1017,66918,2398539
Nilotinib,Musc,72,1017,127857,2398539
Nilotinib,Neopl,86,1017,30949,2398539
Nilotinib,Nerv,116,1017,369711,2398539
Nilotinib,Preg,1,1017,20629,2398539
Nilotinib,Psych,22,1017,234508,2398539
Nilotinib,Renal,23,1017,54496,2398539
Nilotinib,Repro,9,1017,45896,2398539
Nilotinib,Resp,93,1017,144266,2398539
Nilotinib,Skin,101,1017,342793,2398539
Nilotinib,Vasc,78,1017,78716,2398539
Nimodipine,Blood,3,97,71008,2398539
Nimodipine,Card,10,97,85175,2398539
Nimodipine,Eye,1,97,75573,2398539
Nimodipine,Gastr,3,97,384857,2398539
Nimodipine,Hepat,4,97,39495,2398539
Nimodipine,Metab,7,97,66918,2398539
Nimodipine,Musc,2,97,127857,2398539
Nimodipine,Nerv,21,97,369711,2398539
Nimodipine,Psych,10,97,234508,2398539
Nimodipine,Renal,6,97,54496,2398539
Nimodipine,Repro,1,97,45896,2398539
Nimodipine,Skin,18,97,342793,2398539
Nimodipine,Vasc,11,97,78716,2398539
Nimorazole,Card,1,51,85175,2398539
Nimorazole,Cong,1,51,13078,2398539
Nimorazole,Ear,2,51,19592,2398539
Nimorazole,Eye,1,51,75573,2398539
Nimorazole,Gastr,16,51,384857,2398539
Nimorazole,Musc,2,51,127857,2398539
Nimorazole,Nerv,16,51,369711,2398539
Nimorazole,Psych,6,51,234508,2398539
Nimorazole,Skin,6,51,342793,2398539
Nintedanib,Blood,14,743,71008,2398539
Nintedanib,Card,58,743,85175,2398539
Nintedanib,Ear,1,743,19592,2398539
Nintedanib,Endo,1,743,8562,2398539
Nintedanib,Eye,13,743,75573,2398539
Nintedanib,Gastr,292,743,384857,2398539
Nintedanib,Hepat,19,743,39495,2398539
Nintedanib,Infec,49,743,119417,2398539
Nintedanib,Metab,34,743,66918,2398539
Nintedanib,Musc,22,743,127857,2398539
Nintedanib,Neopl,8,743,30949,2398539
Nintedanib,Nerv,56,743,369711,2398539
Nintedanib,Psych,15,743,234508,2398539
Nintedanib,Renal,22,743,54496,2398539
Nintedanib,Repro,3,743,45896,2398539
Nintedanib,Resp,80,743,144266,2398539
Nintedanib,Skin,39,743,342793,2398539
Nintedanib,Vasc,17,743,78716,2398539
Nipasept,Skin,1,1,342793,2398539
Niraparib,Blood,96,519,71008,2398539
Niraparib,Card,31,519,85175,2398539
Niraparib,Ear,1,519,19592,2398539
Niraparib,Eye,13,519,75573,2398539
Niraparib,Gastr,89,519,384857,2398539
Niraparib,Hepat,4,519,39495,2398539
Niraparib,Immun,1,519,44496,2398539
Niraparib,Infec,13,519,119417,2398539
Niraparib,Metab,9,519,66918,2398539
Niraparib,Musc,14,519,127857,2398539
Niraparib,Neopl,32,519,30949,2398539
Niraparib,Nerv,74,519,369711,2398539
Niraparib,Psych,48,519,234508,2398539
Niraparib,Renal,9,519,54496,2398539
Niraparib,Repro,1,519,45896,2398539
Niraparib,Resp,38,519,144266,2398539
Niraparib,Skin,21,519,342793,2398539
Niraparib,Vasc,25,519,78716,2398539
Nirmatrelvir,Blood,3,3095,71008,2398539
Nirmatrelvir,Card,25,3095,85175,2398539
Nirmatrelvir,Ear,18,3095,19592,2398539
Nirmatrelvir,Eye,30,3095,75573,2398539
Nirmatrelvir,Gastr,1045,3095,384857,2398539
Nirmatrelvir,Hepat,4,3095,39495,2398539
Nirmatrelvir,Immun,1,3095,44496,2398539
Nirmatrelvir,Infec,181,3095,119417,2398539
Nirmatrelvir,Metab,33,3095,66918,2398539
Nirmatrelvir,Musc,64,3095,127857,2398539
Nirmatrelvir,Nerv,1307,3095,369711,2398539
Nirmatrelvir,Preg,2,3095,20629,2398539
Nirmatrelvir,Prod,18,3095,20547,2398539
Nirmatrelvir,Psych,62,3095,234508,2398539
Nirmatrelvir,Renal,16,3095,54496,2398539
Nirmatrelvir,Repro,14,3095,45896,2398539
Nirmatrelvir,Resp,107,3095,144266,2398539
Nirmatrelvir,Skin,135,3095,342793,2398539
Nirmatrelvir,Vasc,30,3095,78716,2398539
Nisoldipine,Card,1,16,85175,2398539
Nisoldipine,Gastr,2,16,384857,2398539
Nisoldipine,Musc,1,16,127857,2398539
Nisoldipine,Nerv,5,16,369711,2398539
Nisoldipine,Psych,2,16,234508,2398539
Nisoldipine,Repro,1,16,45896,2398539
Nisoldipine,Resp,1,16,144266,2398539
Nisoldipine,Skin,2,16,342793,2398539
Nisoldipine,Vasc,1,16,78716,2398539
Nitisinone,Blood,3,210,71008,2398539
Nitisinone,Card,3,210,85175,2398539
Nitisinone,Cong,3,210,13078,2398539
Nitisinone,Endo,2,210,8562,2398539
Nitisinone,Eye,109,210,75573,2398539
Nitisinone,Gastr,20,210,384857,2398539
Nitisinone,Infec,4,210,119417,2398539
Nitisinone,Metab,6,210,66918,2398539
Nitisinone,Musc,6,210,127857,2398539
Nitisinone,Neopl,4,210,30949,2398539
Nitisinone,Nerv,20,210,369711,2398539
Nitisinone,Preg,3,210,20629,2398539
Nitisinone,Psych,11,210,234508,2398539
Nitisinone,Resp,4,210,144266,2398539
Nitisinone,Skin,9,210,342793,2398539
Nitisinone,Vasc,3,210,78716,2398539
Nitrazepam,Blood,47,906,71008,2398539
Nitrazepam,Card,24,906,85175,2398539
Nitrazepam,Cong,18,906,13078,2398539
Nitrazepam,Ear,10,906,19592,2398539
Nitrazepam,Endo,2,906,8562,2398539
Nitrazepam,Eye,18,906,75573,2398539
Nitrazepam,Gastr,86,906,384857,2398539
Nitrazepam,Hepat,22,906,39495,2398539
Nitrazepam,Immun,6,906,44496,2398539
Nitrazepam,Infec,16,906,119417,2398539
Nitrazepam,Metab,13,906,66918,2398539
Nitrazepam,Musc,21,906,127857,2398539
Nitrazepam,Neopl,1,906,30949,2398539
Nitrazepam,Nerv,167,906,369711,2398539
Nitrazepam,Preg,2,906,20629,2398539
Nitrazepam,Prod,4,906,20547,2398539
Nitrazepam,Psych,201,906,234508,2398539
Nitrazepam,Renal,17,906,54496,2398539
Nitrazepam,Repro,11,906,45896,2398539
Nitrazepam,Resp,22,906,144266,2398539
Nitrazepam,Skin,174,906,342793,2398539
Nitrazepam,Vasc,24,906,78716,2398539
Nitrendipine,Preg,2,2,20629,2398539
Nitric Acid,Gastr,1,7,384857,2398539
Nitric Acid,Resp,1,7,144266,2398539
Nitric Acid,Skin,5,7,342793,2398539
Nitric Oxide,Card,3,9,85175,2398539
Nitric Oxide,Prod,2,9,20547,2398539
Nitric Oxide,Resp,4,9,144266,2398539
Nitrofurantoin,Blood,117,12931,71008,2398539
Nitrofurantoin,Card,149,12931,85175,2398539
Nitrofurantoin,Cong,25,12931,13078,2398539
Nitrofurantoin,Ear,83,12931,19592,2398539
Nitrofurantoin,Endo,6,12931,8562,2398539
Nitrofurantoin,Eye,251,12931,75573,2398539
Nitrofurantoin,Gastr,2993,12931,384857,2398539
Nitrofurantoin,Hepat,421,12931,39495,2398539
Nitrofurantoin,Immun,204,12931,44496,2398539
Nitrofurantoin,Infec,195,12931,119417,2398539
Nitrofurantoin,Metab,250,12931,66918,2398539
Nitrofurantoin,Musc,752,12931,127857,2398539
Nitrofurantoin,Neopl,5,12931,30949,2398539
Nitrofurantoin,Nerv,2428,12931,369711,2398539
Nitrofurantoin,Preg,15,12931,20629,2398539
Nitrofurantoin,Prod,6,12931,20547,2398539
Nitrofurantoin,Psych,426,12931,234508,2398539
Nitrofurantoin,Renal,178,12931,54496,2398539
Nitrofurantoin,Repro,62,12931,45896,2398539
Nitrofurantoin,Resp,1863,12931,144266,2398539
Nitrofurantoin,Skin,2364,12931,342793,2398539
Nitrofurantoin,Vasc,138,12931,78716,2398539
Nitrofurazone,Skin,1,1,342793,2398539
Nitrogen,Gastr,2,10,384857,2398539
Nitrogen,Immun,1,10,44496,2398539
Nitrogen,Infec,1,10,119417,2398539
Nitrogen,Metab,1,10,66918,2398539
Nitrogen,Nerv,1,10,369711,2398539
Nitrogen,Psych,1,10,234508,2398539
Nitrogen,Renal,1,10,54496,2398539
Nitrogen,Resp,1,10,144266,2398539
Nitrogen,Skin,1,10,342793,2398539
Nitrous Oxide,Blood,14,490,71008,2398539
Nitrous Oxide,Card,31,490,85175,2398539
Nitrous Oxide,Cong,9,490,13078,2398539
Nitrous Oxide,Ear,3,490,19592,2398539
Nitrous Oxide,Endo,2,490,8562,2398539
Nitrous Oxide,Eye,9,490,75573,2398539
Nitrous Oxide,Gastr,22,490,384857,2398539
Nitrous Oxide,Hepat,6,490,39495,2398539
Nitrous Oxide,Immun,6,490,44496,2398539
Nitrous Oxide,Infec,7,490,119417,2398539
Nitrous Oxide,Metab,26,490,66918,2398539
Nitrous Oxide,Musc,11,490,127857,2398539
Nitrous Oxide,Nerv,167,490,369711,2398539
Nitrous Oxide,Preg,15,490,20629,2398539
Nitrous Oxide,Psych,71,490,234508,2398539
Nitrous Oxide,Renal,4,490,54496,2398539
Nitrous Oxide,Repro,1,490,45896,2398539
Nitrous Oxide,Resp,47,490,144266,2398539
Nitrous Oxide,Skin,18,490,342793,2398539
Nitrous Oxide,Vasc,21,490,78716,2398539
Nivolumab,Blood,41,2420,71008,2398539
Nivolumab,Card,81,2420,85175,2398539
Nivolumab,Cong,1,2420,13078,2398539
Nivolumab,Ear,10,2420,19592,2398539
Nivolumab,Endo,144,2420,8562,2398539
Nivolumab,Eye,47,2420,75573,2398539
Nivolumab,Gastr,393,2420,384857,2398539
Nivolumab,Hepat,195,2420,39495,2398539
Nivolumab,Immun,33,2420,44496,2398539
Nivolumab,Infec,133,2420,119417,2398539
Nivolumab,Metab,105,2420,66918,2398539
Nivolumab,Musc,136,2420,127857,2398539
Nivolumab,Neopl,297,2420,30949,2398539
Nivolumab,Nerv,202,2420,369711,2398539
Nivolumab,Preg,4,2420,20629,2398539
Nivolumab,Prod,1,2420,20547,2398539
Nivolumab,Psych,27,2420,234508,2398539
Nivolumab,Renal,58,2420,54496,2398539
Nivolumab,Repro,3,2420,45896,2398539
Nivolumab,Resp,199,2420,144266,2398539
Nivolumab,Skin,253,2420,342793,2398539
Nivolumab,Vasc,57,2420,78716,2398539
Nizatidine,Blood,15,805,71008,2398539
Nizatidine,Card,14,805,85175,2398539
Nizatidine,Ear,5,805,19592,2398539
Nizatidine,Eye,15,805,75573,2398539
Nizatidine,Gastr,136,805,384857,2398539
Nizatidine,Hepat,39,805,39495,2398539
Nizatidine,Immun,11,805,44496,2398539
Nizatidine,Infec,10,805,119417,2398539
Nizatidine,Metab,9,805,66918,2398539
Nizatidine,Musc,41,805,127857,2398539
Nizatidine,Neopl,2,805,30949,2398539
Nizatidine,Nerv,128,805,369711,2398539
Nizatidine,Prod,1,805,20547,2398539
Nizatidine,Psych,55,805,234508,2398539
Nizatidine,Renal,9,805,54496,2398539
Nizatidine,Repro,32,805,45896,2398539
Nizatidine,Resp,48,805,144266,2398539
Nizatidine,Skin,213,805,342793,2398539
Nizatidine,Vasc,22,805,78716,2398539
Nomegestrol,Ear,2,27,19592,2398539
Nomegestrol,Gastr,3,27,384857,2398539
Nomegestrol,Infec,1,27,119417,2398539
Nomegestrol,Neopl,1,27,30949,2398539
Nomegestrol,Nerv,3,27,369711,2398539
Nomegestrol,Psych,8,27,234508,2398539
Nomegestrol,Repro,6,27,45896,2398539
Nomegestrol,Resp,1,27,144266,2398539
Nomegestrol,Skin,2,27,342793,2398539
Nonacog Beta Pegol,Vasc,1,1,78716,2398539
Nonivamide,Musc,1,5,127857,2398539
Nonivamide,Nerv,1,5,369711,2398539
Nonivamide,Skin,3,5,342793,2398539
Nonoxinol,Cong,3,68,13078,2398539
Nonoxinol,Gastr,2,68,384857,2398539
Nonoxinol,Immun,3,68,44496,2398539
Nonoxinol,Infec,23,68,119417,2398539
Nonoxinol,Musc,2,68,127857,2398539
Nonoxinol,Nerv,4,68,369711,2398539
Nonoxinol,Prod,1,68,20547,2398539
Nonoxinol,Renal,8,68,54496,2398539
Nonoxinol,Repro,13,68,45896,2398539
Nonoxinol,Resp,1,68,144266,2398539
Nonoxinol,Skin,8,68,342793,2398539
Noradrenaline,Blood,1,206,71008,2398539
Noradrenaline,Card,40,206,85175,2398539
Noradrenaline,Endo,1,206,8562,2398539
Noradrenaline,Eye,6,206,75573,2398539
Noradrenaline,Gastr,5,206,384857,2398539
Noradrenaline,Immun,9,206,44496,2398539
Noradrenaline,Infec,22,206,119417,2398539
Noradrenaline,Metab,13,206,66918,2398539
Noradrenaline,Musc,1,206,127857,2398539
Noradrenaline,Nerv,37,206,369711,2398539
Noradrenaline,Preg,1,206,20629,2398539
Noradrenaline,Prod,5,206,20547,2398539
Noradrenaline,Psych,2,206,234508,2398539
Noradrenaline,Renal,7,206,54496,2398539
Noradrenaline,Resp,8,206,144266,2398539
Noradrenaline,Skin,15,206,342793,2398539
Noradrenaline,Vasc,33,206,78716,2398539
Nordazepam,Card,2,48,85175,2398539
Nordazepam,Infec,4,48,119417,2398539
Nordazepam,Metab,1,48,66918,2398539
Nordazepam,Nerv,22,48,369711,2398539
Nordazepam,Psych,13,48,234508,2398539
Nordazepam,Renal,1,48,54496,2398539
Nordazepam,Resp,5,48,144266,2398539
Norelgestromin,Card,6,505,85175,2398539
Norelgestromin,Eye,4,505,75573,2398539
Norelgestromin,Gastr,58,505,384857,2398539
Norelgestromin,Hepat,1,505,39495,2398539
Norelgestromin,Immun,9,505,44496,2398539
Norelgestromin,Infec,4,505,119417,2398539
Norelgestromin,Metab,2,505,66918,2398539
Norelgestromin,Musc,24,505,127857,2398539
Norelgestromin,Neopl,3,505,30949,2398539
Norelgestromin,Nerv,58,505,369711,2398539
Norelgestromin,Preg,58,505,20629,2398539
Norelgestromin,Prod,14,505,20547,2398539
Norelgestromin,Psych,42,505,234508,2398539
