Drug,chembl_id,Similar drug,Similar chembl id,SMILES,InChI Key,ATC Classifications
Larotrectinib,CHEMBL3889654,LAROTRECTINIB SULFATE,CHEMBL3989939,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1.O=S(=O)(O)O,PXHANKVTFWSDSG-QLOBERJESA-N,Unknown
Larotrectinib,CHEMBL3889654,,CHEMBL3892335,O=C(Nc1cnn2ccc(N3CCC[C@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,NYNZQNWKBKUAII-KSSFIOAISA-N,Unknown
Larotrectinib,CHEMBL3889654,,CHEMBL4111449,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC(O)C1,FOBLAWQYOVPXHD-QGZVFWFLSA-N,Unknown
Latanoprost,CHEMBL1051,,CHEMBL1164123,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](CC[C@@H](O)CCc2ccccc2)[C@@H](O)C[C@H]1O,GGXICVAJURFBLW-CFRSLDCWSA-N,Unknown
Latanoprost,CHEMBL1051,,CHEMBL364375,CC(C)OC(=O)CCC/C=C/C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,GGXICVAJURFBLW-RDSJPUOVSA-N,Unknown
Latanoprost,CHEMBL1051,,CHEMBL84514,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,GGXICVAJURFBLW-SCTZCWPJSA-N,Unknown
Lenacapavir,CHEMBL4594438,LENACAPAVIR SODIUM,CHEMBL4802249,CC(C)(C#Cc1ccc(-c2ccc(Cl)c3c([N-]S(C)(=O)=O)nn(CC(F)(F)F)c23)c([C@H](Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2C(F)(F)[C@@H]2C[C@H]32)n1)S(C)(=O)=O.[Na+],SSXPGMNGIORJAQ-PZNXWHLTSA-M,Unknown
Lenacapavir,CHEMBL4594438,,CHEMBL5193766,CC(C)(C#Cc1ccc(-c2ccc(Cl)c3c(NS(=O)(=O)C4CC4)nn(CC(F)(F)F)c23)c([C@H](Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2C(F)(F)[C@@H]2C[C@H]32)n1)S(C)(=O)=O,QYWJNFIRGANFOA-GKRYNVPLSA-N,Unknown
Lenvatinib,CHEMBL1289601,,CHEMBL3527309,COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O,HWLFIUUAYLEFCT-ZMCFIIMUSA-N,Unknown
Lenvatinib,CHEMBL1289601,LENVATINIB MESYLATE,CHEMBL2105704,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O,HWLFIUUAYLEFCT-UHFFFAOYSA-N,Unknown
Lercanidipine,CHEMBL250270,LERCANIDIPINE HYDROCHLORIDE,CHEMBL2106419,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,WMFYOYKPJLRMJI-UHFFFAOYSA-N,Unknown
Letermovir,CHEMBL1241951,,CHEMBL4789656,COc1cccc(N2CCN(C3=Nc4c(F)cccc4C(CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,FWYSMLBETOMXAG-UHFFFAOYSA-N,Unknown
Leucine,CHEMBL291962,,CHEMBL5394043,CC(C)C[C@H](N)[11C](=O)O,ROHFNLRQFUQHCH-MAWXAGFGSA-N,Unknown
Leucine,CHEMBL291962,D-LEUCINE,CHEMBL1232258,CC(C)C[C@@H](N)C(=O)O,ROHFNLRQFUQHCH-RXMQYKEDSA-N,Unknown
Leucine,CHEMBL291962,,CHEMBL46575,CC(C)CC(N)C(=O)O,ROHFNLRQFUQHCH-UHFFFAOYSA-N,Unknown
Leuprorelin,CHEMBL1201199,LEUPROLIDE MESYLATE,CHEMBL4802223,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1.CS(=O)(=O)O,MBIDSOMXPLCOHS-XNHQSDQCSA-N,Unknown
Leuprorelin,CHEMBL1201199,,CHEMBL4073387,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,GFIJNRVAKGFPGQ-UILVTTEASA-N,Unknown
Leuprorelin,CHEMBL1201199,DESLORELIN,CHEMBL2365665,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,GJKXGJCSJWBJEZ-XRSSZCMZSA-N,Unknown
Leuprorelin,CHEMBL1201199,DESLORELIN ACETATE,CHEMBL2357192,CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,LYCYLGFSIXIXAB-NUZRHMIVSA-N,Unknown
Leuprorelin,CHEMBL1201199,LEUPROLIDE ACETATE,CHEMBL1200775,CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,RGLRXNKKBLIBQS-XNHQSDQCSA-N,Unknown
Leuprorelin,CHEMBL1201199,,CHEMBL4116965,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,VXKHXGOKWPXYNA-YDFDUYJKSA-N,Unknown
Leuprorelin,CHEMBL1201199,,CHEMBL4068871,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,ZBVJFYPGLGEMIN-LWGIMUNNSA-N,Unknown
Leuprorelin,CHEMBL1201199,TRIPTORELIN,CHEMBL1201334,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,VXKHXGOKWPXYNA-PGBVPBMZSA-N,L02AE04
Leuprorelin,CHEMBL1201199,TRIPTORELIN PAMOATE,CHEMBL1200554,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,ZBVJFYPGLGEMIN-OYLNGHKZSA-N,Unknown
Leuprorelin,CHEMBL1201199,AVORELIN,CHEMBL2103984,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c(C)[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,HJNZCKLMRAOTMA-BRBGIFQRSA-N,Unknown
Levallorphan,CHEMBL1254682,,CHEMBL2062334,C=CCN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O,FWMLYVACGDQRFU-XGYIHCQZSA-N,Unknown
Levallorphan,CHEMBL1254682,LEVALLORPHAN TARTRATE,CHEMBL2062276,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O,FWMLYVACGDQRFU-MBHUSPCXSA-N,Unknown
Levallorphan,CHEMBL1254682,,CHEMBL1598018,C=CCN1CC[C@]23CCCCC2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O,FWMLYVACGDQRFU-TXCKIBRGSA-N,Unknown
Levallorphan,CHEMBL1254682,DEXTALLORPHAN,CHEMBL1254683,C=CCN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,OZYUPQUCAUTOBP-NEWSRXKRSA-N,Unknown
Levallorphan,CHEMBL1254682,,CHEMBL608539,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,OZYUPQUCAUTOBP-UHFFFAOYSA-N,Unknown
Levallorphan,CHEMBL1254682,,CHEMBL419815,C=CCN1CC[C@]23CCCCC2[C@H]1Cc1ccc(O)cc13,OZYUPQUCAUTOBP-VOBHOPKGSA-N,Unknown
Levamisole,CHEMBL1454,,CHEMBL3244727,O=C(O)C(=O)O.c1ccc(C2CN3CCSC3=N2)cc1,PNOWXLDNJAKKPE-UHFFFAOYSA-N,Unknown
Levamisole,CHEMBL1454,DEXAMISOLE,CHEMBL1369896,c1ccc([C@@H]2CN3CCSC3=N2)cc1,HLFSDGLLUJUHTE-JTQLQIEISA-N,Unknown
Levamisole,CHEMBL1454,,CHEMBL1256295,Cl.c1ccc([C@@H]2CN3CCSC3=N2)cc1,LAZPBGZRMVRFKY-PPHPATTJSA-N,Unknown
Levamisole,CHEMBL1454,LEVAMISOLE HYDROCHLORIDE,CHEMBL1770,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,LAZPBGZRMVRFKY-HNCPQSOCSA-N,Unknown
Levamisole,CHEMBL1454,TETRAMISOLE HYDROCHLORIDE,CHEMBL554891,Cl.c1ccc(C2CN3CCSC3=N2)cc1,LAZPBGZRMVRFKY-UHFFFAOYSA-N,Unknown
Levamisole,CHEMBL1454,TETRAMISOLE,CHEMBL277775,c1ccc(C2CN3CCSC3=N2)cc1,HLFSDGLLUJUHTE-UHFFFAOYSA-N,Unknown
Levetiracetam,CHEMBL1286,ETIRACETAM,CHEMBL1400561,CCC(C(N)=O)N1CCCC1=O,HPHUVLMMVZITSG-UHFFFAOYSA-N,Unknown
Levetiracetam,CHEMBL1286,LEVITIRACETAM,CHEMBL150361,CC[C@H](C(N)=O)N1CCCC1=O,HPHUVLMMVZITSG-ZCFIWIBFSA-N,Unknown
Levobunolol,CHEMBL1201237,BUNOLOL HYDROCHLORIDE,CHEMBL2106021,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O.Cl,DNTDOBSIBZKFCP-UHFFFAOYSA-N,Unknown
Levobunolol,CHEMBL1201237,BUNOLOL,CHEMBL1793796,CC(C)(C)NC[C@@H](O)COc1cccc2c1CCCC2=O,IXHBTMCLRNMKHZ-GFCCVEGCSA-N,Unknown
Levobunolol,CHEMBL1201237,,CHEMBL1704116,CC(C)(C)NC[C@@H](O)COc1cccc2c1CCCC2=O.Cl,DNTDOBSIBZKFCP-UTONKHPSSA-N,Unknown
Levobunolol,CHEMBL1201237,LEVOBUNOLOL HYDROCHLORIDE,CHEMBL1201177,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl,DNTDOBSIBZKFCP-YDALLXLXSA-N,Unknown
Levobunolol,CHEMBL1201237,BUNOLOL,CHEMBL293030,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,IXHBTMCLRNMKHZ-UHFFFAOYSA-N,Unknown
Levobupivacaine,CHEMBL1201193,,CHEMBL2447962,CCCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C.Cl,SIEYLFHKZGLBNX-PKLMIRHRSA-N,Unknown
Levobupivacaine,CHEMBL1201193,LEVOBUPIVACAINE HYDROCHLORIDE,CHEMBL1200749,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,SIEYLFHKZGLBNX-NTISSMGPSA-N,Unknown
Levobupivacaine,CHEMBL1201193,BUPIVACAINE HYDROCHLORIDE,CHEMBL1200396,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl,SIEYLFHKZGLBNX-UHFFFAOYSA-N,Unknown
Levobupivacaine,CHEMBL1201193,DEXTROBUPIVACAINE,CHEMBL189827,CCCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-MRXNPFEDSA-N,Unknown
Levobupivacaine,CHEMBL1201193,BUPIVACAINE,CHEMBL1098,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-UHFFFAOYSA-N,N01BB01; N01BB51
Levobupivacaine,CHEMBL1201193,,CHEMBL3039804,CCCCN1CCCC1C(=O)Nc1c(C)cccc1C,ZQENSTSMSQWYMI-UHFFFAOYSA-N,Unknown
Levobupivacaine,CHEMBL1201193,,CHEMBL2386872,CCCCN1CCCC1C(=O)Nc1c(C)cccc1C.Cl,VDJJCLFMPYZCHI-UHFFFAOYSA-N,Unknown
Levocarnitine,CHEMBL1149,D-CARNITINE,CHEMBL503189,C[N+](C)(C)C[C@@H](O)CC(=O)[O-],PHIQHXFUZVPYII-LURJTMIESA-N,Unknown
Levocarnitine,CHEMBL1149,CARNITINE,CHEMBL172513,C[N+](C)(C)CC(O)CC(=O)[O-],PHIQHXFUZVPYII-UHFFFAOYSA-N,Unknown
Levocetirizine,CHEMBL1201191,,CHEMBL2448114,Cl.Cl.O=C(O)COCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,PGLIUCLTXOYQMV-FGJQBABTSA-N,Unknown
Levocetirizine,CHEMBL1201191,CETIRIZINE HYDROCHLORIDE,CHEMBL1607273,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,PGLIUCLTXOYQMV-UHFFFAOYSA-N,Unknown
Levocetirizine,CHEMBL1201191,,CHEMBL1334217,O=C(O)COCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,ZKLPARSLTMPFCP-NRFANRHFSA-N,Unknown
Levocetirizine,CHEMBL1201191,LEVOCETIRIZINE DIHYDROCHLORIDE,CHEMBL1201190,Cl.Cl.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,PGLIUCLTXOYQMV-GHVWMZMZSA-N,Unknown
Levocetirizine,CHEMBL1201191,CETIRIZINE HYDROCHLORIDE,CHEMBL1201113,Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CUSPGNDCPOVPBA-UHFFFAOYSA-N,Unknown
Levocetirizine,CHEMBL1201191,CETIRIZINE,CHEMBL1000,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,ZKLPARSLTMPFCP-UHFFFAOYSA-N,R06AE07; S01GX12
Levodopa,CHEMBL1009,,CHEMBL211670,N[C@H](Cc1ccc(O)c(O)c1)C(=O)O,WTDRDQBEARUVNC-ZCFIWIBFSA-N,Unknown
Levodopa,CHEMBL1009,,CHEMBL351042,NC(Cc1ccc(O)c(O)c1)C(=O)O,WTDRDQBEARUVNC-UHFFFAOYSA-N,Unknown
Levofloxacin,CHEMBL33,LEVOFLOXACIN,CHEMBL5315124,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,SUIQUYDRLGGZOL-RCWTXCDDSA-N,J01MA12; S01AE05
Levofloxacin,CHEMBL33,LEVOFLOXACIN HYDROCHLORIDE,CHEMBL2237108,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.Cl,CAOOISJXWZMLBN-PPHPATTJSA-N,Unknown
Levofloxacin,CHEMBL33,,CHEMBL556371,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.Cl,CAOOISJXWZMLBN-UHFFFAOYSA-N,Unknown
Levofloxacin,CHEMBL33,DEXTROFLOXACINE,CHEMBL420937,C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-SNVBAGLBSA-N,Unknown
Levofloxacin,CHEMBL33,OFLOXACIN,CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,J01MA01; S02AA16; S01AE01
Levofolinic Acid,CHEMBL1908841,SODIUM LEVOFOLINATE,CHEMBL3707343,Nc1nc(O)c2c(n1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Na+].[Na+],FSDMNNPYPVJNAT-NJHZPMQHSA-L,V03AF10
Levofolinic Acid,CHEMBL1908841,SODIUM FOLINATE,CHEMBL3707260,Nc1nc(O)c2c(n1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Na+].[Na+],FSDMNNPYPVJNAT-RIWFDJIXSA-L,V03AF06
Levofolinic Acid,CHEMBL1908841,,CHEMBL3184463,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.O.O.O.O.O.[Ca+2],NPPBLUASYYNAIG-ZIGBGYJWSA-L,Unknown
Levofolinic Acid,CHEMBL1908841,LEVOLEUCOVORIN CALCIUM,CHEMBL1908361,Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],KVUAALJSMIVURS-QNTKWALQSA-L,V03AF04
Levofolinic Acid,CHEMBL1908841,,CHEMBL1873596,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],KVUAALJSMIVURS-UHFFFAOYSA-L,Unknown
Levofolinic Acid,CHEMBL1908841,,CHEMBL1554710,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],KVUAALJSMIVURS-KZCZEQIWSA-L,Unknown
Levofolinic Acid,CHEMBL1908841,FOLINIC ACID,CHEMBL1232801,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,VVIAGPKUTFNRDU-OLZOCXBDSA-N,Unknown
Levofolinic Acid,CHEMBL1908841,LEUCOVORIN CALCIUM,CHEMBL1201138,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],KVUAALJSMIVURS-ZEDZUCNESA-L,V03AF03
Levofolinic Acid,CHEMBL1908841,LEUCOVORIN,CHEMBL1679,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,VVIAGPKUTFNRDU-ABLWVSNPSA-N,Unknown
Levofolinic Acid,CHEMBL1908841,,CHEMBL224622,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1)N2C=O,VVIAGPKUTFNRDU-ZGTCLIOFSA-N,Unknown
Levofolinic Acid,CHEMBL1908841,,CHEMBL69905,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,VVIAGPKUTFNRDU-UHFFFAOYSA-N,Unknown
Levomenthol,CHEMBL470670,RACEMENTHOL,CHEMBL2106989,CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,NOOLISFMXDJSKH-AEJSXWLSSA-N,Unknown
Levomenthol,CHEMBL470670,(+) NEOMENTHOL,CHEMBL1907991,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,NOOLISFMXDJSKH-UTLUCORTSA-N,Unknown
Levomenthol,CHEMBL470670,ISOMENTHOL,CHEMBL1907990,CC(C)[C@H]1CC[C@@H](C)C[C@@H]1O,NOOLISFMXDJSKH-BBBLOLIVSA-N,Unknown
Levomenthol,CHEMBL470670,MENTHOL,CHEMBL256087,CC1CCC(C(C)C)C(O)C1,NOOLISFMXDJSKH-UHFFFAOYSA-N,Unknown
Levomenthol,CHEMBL470670,(+)-MENTHOL,CHEMBL41763,CC1CC[C@H](C(C)C)[C@@H](O)C1,NOOLISFMXDJSKH-XVBQNVSMSA-N,Unknown
Levomepromazine,CHEMBL1764,LEVOMEPROMAZINE HYDROCHLORIDE,CHEMBL2104973,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2.Cl,ODLGFPIWRAEFAN-PFEQFJNWSA-N,Unknown
Levomepromazine,CHEMBL1764,LEVOMEPROMAZINE MALEATE,CHEMBL1725730,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O,IFLZPECPTYCEBR-VIEYUMQNSA-N,Unknown
Levomepromazine,CHEMBL1764,DEXTROMEPROMAZINE,CHEMBL1323355,COc1ccc2c(c1)N(C[C@@H](C)CN(C)C)c1ccccc1S2,VRQVVMDWGGWHTJ-AWEZNQCLSA-N,Unknown
Levomepromazine,CHEMBL1764,,CHEMBL22987,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,VRQVVMDWGGWHTJ-UHFFFAOYSA-N,Unknown
Levonorgestrel,CHEMBL1389,,CHEMBL4571597,C#C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21CC,WWYNJERNGUHSAO-RYHLCRTJSA-N,Unknown
Levonorgestrel,CHEMBL1389,,CHEMBL3348910,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,WWYNJERNGUHSAO-LPYKTLRWSA-N,Unknown
Levonorgestrel,CHEMBL1389,,CHEMBL3184827,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,WWYNJERNGUHSAO-UHFFFAOYSA-N,Unknown
Levonorgestrel,CHEMBL1389,NORGESTREL,CHEMBL2107797,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,WWYNJERNGUHSAO-CULCCENASA-N,Unknown
Levonorgestrel,CHEMBL1389,,CHEMBL1571929,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]21CC,WWYNJERNGUHSAO-WSBLSWJJSA-N,Unknown
Levonorgestrel,CHEMBL1389,,CHEMBL1371102,C#C[C@@]1(O)CCC2C3CCC4=CC(=O)CCC4C3CC[C@@]21CC,WWYNJERNGUHSAO-KKINBUFLSA-N,Unknown
Levonorgestrel,CHEMBL1389,,CHEMBL1074,C#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,WWYNJERNGUHSAO-KQMXEUTGSA-N,Unknown
Levorphanol,CHEMBL592,,CHEMBL5303386,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.O=C(O)[C@@H](O)[C@H](O)C(=O)O,RWTWIZDKEIWLKQ-FEBOIHDFSA-N,Unknown
Levorphanol,CHEMBL592,,CHEMBL4762656,CN1CC[C@@]23CCCC[C@@H]2C1Cc1ccc(O)cc13,JAQUASYNZVUNQP-AQYZNVCMSA-N,Unknown
Levorphanol,CHEMBL592,LEVORPHANOL TARTRATE,CHEMBL3989768,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O.O.O=C(O)C(O)C(O)C(=O)O,UMZNDVASJKIQCB-SODJFYQGSA-N,Unknown
Levorphanol,CHEMBL592,,CHEMBL3919892,CN1CC[C@]23CCCC[C@@H]2[C@H]1Cc1ccc(O)cc13,JAQUASYNZVUNQP-DJIMGWMZSA-N,Unknown
Levorphanol,CHEMBL592,,CHEMBL3249801,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O.O=C(O)C(O)C(O)C(=O)O,FVLRMKYACTYDNC-JBQXJEBLSA-N,Unknown
Levorphanol,CHEMBL592,DEXTRORPHAN HYDROCHLORIDE,CHEMBL2106292,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.Cl,MKMAMQPDRUXVSS-YPYJQMNVSA-N,Unknown
Levorphanol,CHEMBL592,LEVORPHANOL TARTRATE,CHEMBL2062261,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O,RWTWIZDKEIWLKQ-DYWKTHLTSA-N,Unknown
Levorphanol,CHEMBL592,LEVORPHANOL HYDROCHLORIDE,CHEMBL1628243,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.Cl,MKMAMQPDRUXVSS-DYWKTHLTSA-N,Unknown
Levorphanol,CHEMBL592,,CHEMBL1617689,CN1CCC23CCCC[C@H]2C1Cc1ccc(O)cc13,JAQUASYNZVUNQP-OOHWJJMZSA-N,Unknown
Levorphanol,CHEMBL592,,CHEMBL1426948,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O,RWTWIZDKEIWLKQ-YPYJQMNVSA-N,Unknown
