Drug,id,name,section
"N,N'-Diphenyl-P-Phenylenediamine",1305020I0,Coal tar and corticosteroid preparations,13.5: Preparations for eczema and psoriasis
"N,N'-Diphenyl-P-Phenylenediamine",1305020P0,Coal tar bath preparations,13.5: Preparations for eczema and psoriasis
"N,N'-Diphenyl-P-Phenylenediamine",0501013K0,Co-amoxiclav (Amoxicillin/clavulanic acid),5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0409010K0,Co-beneldopa (Benserazide/levodopa),4.9: Drugs used in parkinsonism and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",1502010G0,Cocaine,15.2: Local anaesthesia
"N,N'-Diphenyl-P-Phenylenediamine",1502010F0,Cocaine hydrochloride,15.2: Local anaesthesia
"N,N'-Diphenyl-P-Phenylenediamine",0407010F0,Co-codamol (Codeine phosphate/paracetamol),4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",0407010M0,Co-codaprin (Codeine phosphate/aspirin),4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",1306020C0,Co-cyprindiol (Cyprote acetate/ethinylestradiol),13.6: Acne and rosacea
"N,N'-Diphenyl-P-Phenylenediamine",0106020B0,Co-danthramer (Dantron/poloxamer 188),1.6: Laxatives
"N,N'-Diphenyl-P-Phenylenediamine",0106020J0,Co-danthrusate (Dantron/docusate sodium),1.6: Laxatives
"N,N'-Diphenyl-P-Phenylenediamine",0309010C0,Codeine phosphate,3.9: Cough preparations
"N,N'-Diphenyl-P-Phenylenediamine",0407020C0,Codeine phosphate,4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",0206040AM,Co-dergocrine mesilate,"2.6: Nitrates, calcium-channel blockers & other antianginal drugs"
"N,N'-Diphenyl-P-Phenylenediamine",0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",0501013L0,Co-fluampicil(Flucloxacillin/ampicillin),5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0202040G0,Co-flumactone (Hydroflumethiazide/spironolactone),2.2: Diuretics
"N,N'-Diphenyl-P-Phenylenediamine",1001040G0,Colchicine,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",0905022V0,Colestilan,9.5: Minerals
"N,N'-Diphenyl-P-Phenylenediamine",0905060A0,Colestilan,9.5: Minerals
"N,N'-Diphenyl-P-Phenylenediamine",1303000E0,Colestyramine,13.3: Topical local anaesthetics and antipruritics
"N,N'-Diphenyl-P-Phenylenediamine",0212000F0,Colestyramine,2.12: Lipid-regulating drugs
"N,N'-Diphenyl-P-Phenylenediamine",0501070H0,Colistin sulfate,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0101010G0,Co-magaldrox (Magnesium/aluminium hydroxide),1.1: Dyspepsia and gastro-oesophageal reflux disease
"N,N'-Diphenyl-P-Phenylenediamine",0703010E0,Combined ethinylestradiol 20mcg,7.3: Contraceptives
"N,N'-Diphenyl-P-Phenylenediamine",0703010F0,Combined ethinylestradiol 30mcg,7.3: Contraceptives
"N,N'-Diphenyl-P-Phenylenediamine",0703010G0,Combined ethinylestradiol 35mcg,7.3: Contraceptives
"N,N'-Diphenyl-P-Phenylenediamine",0703010H0,Combined ethinylestradiol 50mcg,7.3: Contraceptives
"N,N'-Diphenyl-P-Phenylenediamine",0703010M0,Combined mestranol,7.3: Contraceptives
"N,N'-Diphenyl-P-Phenylenediamine",040701020,Co-methiamol (Methionine/paracetamol),4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",010102100,Compound alginates and proprietary indigestion preparations,1.1: Dyspepsia and gastro-oesophageal reflux disease
"N,N'-Diphenyl-P-Phenylenediamine",0102000D0,Compound antispasmodic preparations,1.2: Antispasmodics and other drugs altering gut motility
"N,N'-Diphenyl-P-Phenylenediamine",0901011C0,Compound iron preparations,9.1: Anaemias and some other blood disorders
"N,N'-Diphenyl-P-Phenylenediamine",2104,Contraceptive Devices,21.4: Contraceptive Devices
"N,N'-Diphenyl-P-Phenylenediamine",0104020H0,Co-phenotrope (Diphenox hydrochloride/atropine sulfate),1.4: Acute diarrhoea
"N,N'-Diphenyl-P-Phenylenediamine",0204000Y0,Co-prenozide (Oxprenolol hydrochloride/cyclopenthiazide),2.4: Beta-adrenoceptor blocking drugs
"N,N'-Diphenyl-P-Phenylenediamine",0407010Q0,Co-proxamol (Dextropropoxyphene hydrochloride/paracetamol),4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",1404000AT,Coronavirus vaccine,14.4: Vaccines and antisera
"N,N'-Diphenyl-P-Phenylenediamine",0603020F0,Cortisone acetate,6.3: Corticosteroids (endocrine)
"N,N'-Diphenyl-P-Phenylenediamine",0101010P0,Co-simalcite (Simeticone/hydrotalcite),1.1: Dyspepsia and gastro-oesophageal reflux disease
"N,N'-Diphenyl-P-Phenylenediamine",020400040,Co-tenidone (Atenolol/chlortalidone),2.4: Beta-adrenoceptor blocking drugs
"N,N'-Diphenyl-P-Phenylenediamine",0202040H0,Co-triamterzide(Triamterene/hydrochlorothiazide),2.2: Diuretics
"N,N'-Diphenyl-P-Phenylenediamine",1303000I0,Crotamiton,13.3: Topical local anaesthetics and antipruritics
"N,N'-Diphenyl-P-Phenylenediamine",0901020D0,Cyanocobalamin,9.1: Anaemias and some other blood disorders
"N,N'-Diphenyl-P-Phenylenediamine",0406000F0,Cyclizine hydrochloride,4.6: Drugs used in nausea and vertigo
"N,N'-Diphenyl-P-Phenylenediamine",0406000G0,Cyclizine lactate,4.6: Drugs used in nausea and vertigo
"N,N'-Diphenyl-P-Phenylenediamine",2131,Cycloidal Vibration Accessories,21.31: Cycloidal Vibration Accessories
"N,N'-Diphenyl-P-Phenylenediamine",0202010J0,Cyclopenthiazide,2.2: Diuretics
"N,N'-Diphenyl-P-Phenylenediamine",1105000E0,Cyclopentolate hydrochloride,11.5: Mydriatics and cycloplegics
"N,N'-Diphenyl-P-Phenylenediamine",0501090E0,Cycloserine,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0304010K0,Cyproheptadine hydrochloride,"3.4: Antihistamines, hyposensitisation and allergic emergencies"
"N,N'-Diphenyl-P-Phenylenediamine",0604020D0,Cyproterone acetate,6.4: Sex Hormones
"N,N'-Diphenyl-P-Phenylenediamine",1306020D0,Cyproterone acetate,13.6: Acne and rosacea
"N,N'-Diphenyl-P-Phenylenediamine",0803042E0,Cyproterone acetate,8.3: Sex hormones and hormone antagonists in malignant disease
"N,N'-Diphenyl-P-Phenylenediamine",0908010AI,Cystine,9.8: Metabolic disorders
"N,N'-Diphenyl-P-Phenylenediamine",0801030D0,Cytarabine,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0410020E0,Cytisinicline,4.10: Drugs used in substance dependence
"N,N'-Diphenyl-P-Phenylenediamine",0208020X0,Dabigatran etexilate,2.8: Anticoagulants and protamine
"N,N'-Diphenyl-P-Phenylenediamine",0802040AI,Dabrafenib (old),8.2: Drugs affecting the immune response
"N,N'-Diphenyl-P-Phenylenediamine",0801020D0,Dactinomycin,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0208010L0,Dalteparin sodium,2.8: Anticoagulants and protamine
"N,N'-Diphenyl-P-Phenylenediamine",0208010C0,Danaparoid sodium,2.8: Anticoagulants and protamine
"N,N'-Diphenyl-P-Phenylenediamine",0607020C0,Danazol,6.7: Other endocrine drugs
"N,N'-Diphenyl-P-Phenylenediamine",1002020J0,Dantrolene sodium,10.2: Drugs used in neuromuscular disorders
"N,N'-Diphenyl-P-Phenylenediamine",0601023AG,Dapagliflozin,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",0601023AL,Dapagliflozin/metformin,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",0704060A0,Dapoxetine hydrochloride,7.4: Drugs for genito-urinary disorders
"N,N'-Diphenyl-P-Phenylenediamine",0501100H0,Dapsone,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0501070Y0,Daptomycin,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0901030J0,Darbepoetin alfa,9.1: Anaemias and some other blood disorders
"N,N'-Diphenyl-P-Phenylenediamine",0401040A0,Daridorexant,4.1: Hypnotics and anxiolytics
"N,N'-Diphenyl-P-Phenylenediamine",0704020AC,Darifenacin hydrobromide,7.4: Drugs for genito-urinary disorders
"N,N'-Diphenyl-P-Phenylenediamine",0503010AC,Darunavir,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0503010AK,Darunavir/cobicistat,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0801050AN,Dasatinib,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0901030I0,Deferiprone,9.1: Anaemias and some other blood disorders
"N,N'-Diphenyl-P-Phenylenediamine",0501030F0,Demeclocycline hydrochloride,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0606020Z0,Denosumab,6.6: Drugs affecting bone metabolism
"N,N'-Diphenyl-P-Phenylenediamine",2345,Deodorants,23.45: Deodorants
"N,N'-Diphenyl-P-Phenylenediamine",1315000G0,Depigmenting agents,13.15: Miscellaneous topical preparations
"N,N'-Diphenyl-P-Phenylenediamine",0702020Z0,Dequalinium chloride,7.2: Treatment of vaginal and vulval conditions
"N,N'-Diphenyl-P-Phenylenediamine",1203030F0,Dequalinium chloride,12.3: Drugs acting on the oropharynx
"N,N'-Diphenyl-P-Phenylenediamine",0901030P0,Desferrioxamine mesilate,9.1: Anaemias and some other blood disorders
"N,N'-Diphenyl-P-Phenylenediamine",0304010AB,Desloratadine,"3.4: Antihistamines, hyposensitisation and allergic emergencies"
"N,N'-Diphenyl-P-Phenylenediamine",0605020E0,Desmopressin acetate,"6.5: Hypothalamic and pituitary hormones and anti, oestrogens"
"N,N'-Diphenyl-P-Phenylenediamine",1304000J0,Desoximetasone,13.4: Topical corticosteroids
"N,N'-Diphenyl-P-Phenylenediamine",2148,Detection Sensor Interstitial Fluid/Gluc,21.48: Detection Sensor Interstitial Fluid/Gluc
"N,N'-Diphenyl-P-Phenylenediamine",2144,Dev For Adjunctive Tt Of Hypertension,21.44: Devices for Adjunctive Treatment of Hypertension
"N,N'-Diphenyl-P-Phenylenediamine",2147,Dev For Fungal Nail Infections,21.47: Dev For Fungal Nail Infections
"N,N'-Diphenyl-P-Phenylenediamine",0603020G0,Dexamethasone,6.3: Corticosteroids (endocrine)
"N,N'-Diphenyl-P-Phenylenediamine",120101050,Dexamethasone,12.1: Drugs acting on the ear
"N,N'-Diphenyl-P-Phenylenediamine",1104010I0,Dexamethasone,11.4: Corticosteroids and other anti-inflammatory preparations
"N,N'-Diphenyl-P-Phenylenediamine",1202010V0,Dexamethasone isonicotinate,12.2: Drugs acting on the nose
"N,N'-Diphenyl-P-Phenylenediamine",0603020AA,Dexamethasone phosphate,6.3: Corticosteroids (endocrine)
"N,N'-Diphenyl-P-Phenylenediamine",120101040,Dexamethasone sodium metasulphobenzoate,12.1: Drugs acting on the ear
"N,N'-Diphenyl-P-Phenylenediamine",0603020H0,Dexamethasone sodium phosphate,6.3: Corticosteroids (endocrine)
"N,N'-Diphenyl-P-Phenylenediamine",0404000L0,Dexamfetamine sulfate,4.4: CNS stimulants and drugs used for ADHD
"N,N'-Diphenyl-P-Phenylenediamine",1001010AM,Dexibuprofen,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",1001010AE,Dexketoprofen,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",1302010E0,Dexpanthenol,13.2: Emollient and barrier preparations
"N,N'-Diphenyl-P-Phenylenediamine",0801000Y0,Dexrazoxane,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0309020R0,Dextromethorphan hydrobrom compound prepartions,3.9: Cough preparations
"N,N'-Diphenyl-P-Phenylenediamine",0309010L0,Dextromethorphan hydrobromide,3.9: Cough preparations
"N,N'-Diphenyl-P-Phenylenediamine",0407020E0,Dextropropoxyphene,4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",0309010N0,Diamorphine hydrochloride,3.9: Cough preparations
"N,N'-Diphenyl-P-Phenylenediamine",0407020K0,Diamorphine hydrochloride (Systemic),4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",1310050K0,Dibrompropamidine isetionate,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",1103010E0,Dibrompropamidine isetionate,11.3: Anti-infective eye preparations
"N,N'-Diphenyl-P-Phenylenediamine",1203030Z0,Dichlorobenzyl alcohol,12.3: Drugs acting on the oropharynx
"N,N'-Diphenyl-P-Phenylenediamine",1203030AA,Dichlorobenzyl alcohol/amylmetacresol,12.3: Drugs acting on the oropharynx
"N,N'-Diphenyl-P-Phenylenediamine",1003020AF,Diclofenac diethyl,10.3: Drugs for soft-tissue disorders and topical pain relief
"N,N'-Diphenyl-P-Phenylenediamine",1001010AG,Diclofenac potassium,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",1203040AA,Diclofenac sod,12.3: Drugs acting on the oropharynx
"N,N'-Diphenyl-P-Phenylenediamine",1108020A0,Diclofenac sodium,11.8: Miscellaneous ophthalmic preparations
"N,N'-Diphenyl-P-Phenylenediamine",1308010W0,Diclofenac sodium,13.8: Sunscreens and camouflagers
"N,N'-Diphenyl-P-Phenylenediamine",1001010C0,Diclofenac sodium,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",1003020U0,Diclofenac sodium,10.3: Drugs for soft-tissue disorders and topical pain relief
"N,N'-Diphenyl-P-Phenylenediamine",0102000J0,Dicycloverine hydrochloride,1.2: Antispasmodics and other drugs altering gut motility
"N,N'-Diphenyl-P-Phenylenediamine",0102000K0,Dicycloverine hydrochloride compound preparations,1.2: Antispasmodics and other drugs altering gut motility
"N,N'-Diphenyl-P-Phenylenediamine",0503010N0,Didanosine,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0604012W0,Dienogest,6.4: Sex Hormones
"N,N'-Diphenyl-P-Phenylenediamine",1003020I0,Diethylamine salicylate,10.3: Drugs for soft-tissue disorders and topical pain relief
"N,N'-Diphenyl-P-Phenylenediamine",1304000L0,Diflucortolone valerate,13.4: Topical corticosteroids
"N,N'-Diphenyl-P-Phenylenediamine",1001010D0,Diflunisal,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",0201010D0,Digitoxin,2.1: Positive inotropic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0201010F0,Digoxin,2.1: Positive inotropic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0407020G0,Dihydrocodeine tartrate,4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",0504020G0,Diloxanide furoate,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",0406000AC,Dimenhydrinate/cinnarizine,4.6: Drugs used in nausea and vertigo
"N,N'-Diphenyl-P-Phenylenediamine",1302020D0,Dimeticone (Barrier),13.2: Emollient and barrier preparations
"N,N'-Diphenyl-P-Phenylenediamine",1310040V0,Dimeticone (Parasiticidal),13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",0701010I0,Dinoprostone,7.1: Drugs used in obstetrics
"N,N'-Diphenyl-P-Phenylenediamine",0206040AT,Diosmin/hesperidin,"2.6: Nitrates, calcium-channel blockers & other antianginal drugs"
"N,N'-Diphenyl-P-Phenylenediamine",1303000J0,Diphenhydramine hydrochloride,13.3: Topical local anaesthetics and antipruritics
"N,N'-Diphenyl-P-Phenylenediamine",030902040,Diphenhydramine hydrochloride,3.9: Cough preparations
"N,N'-Diphenyl-P-Phenylenediamine",0304010N0,Diphenhydramine hydrochloride,"3.4: Antihistamines, hyposensitisation and allergic emergencies"
"N,N'-Diphenyl-P-Phenylenediamine",0309020AB,Diphenhydramine hydrochloride/pholcodine,3.9: Cough preparations
"N,N'-Diphenyl-P-Phenylenediamine",0407020H0,Dipipanone hydrochloride,4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",1106000Q0,Dipivefrine hydrochloride,11.6: Treatment of glaucoma
"N,N'-Diphenyl-P-Phenylenediamine",0209000V0,Dipyridamole and aspirin,2.9: Antiplatelet drugs
"N,N'-Diphenyl-P-Phenylenediamine",2346,Discharge Solidifying Agents,23.46: Discharge Solidifying Agents
"N,N'-Diphenyl-P-Phenylenediamine",0704010I0,Distigmine bromide,7.4: Drugs for genito-urinary disorders
"N,N'-Diphenyl-P-Phenylenediamine",1002010D0,Distigmine Bromide,10.2: Drugs used in neuromuscular disorders
"N,N'-Diphenyl-P-Phenylenediamine",1309000V0,Dithranol,13.9: Shampoos and other preparations for scalp and hair conditions
"N,N'-Diphenyl-P-Phenylenediamine",1305020F0,Dithranol,13.5: Preparations for eczema and psoriasis
"N,N'-Diphenyl-P-Phenylenediamine",0503010AU,Dolutegravir/lamivudine,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0503010AP,Dolutegravir/rilpivirine,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0406000J0,Domperidone,4.6: Drugs used in nausea and vertigo
"N,N'-Diphenyl-P-Phenylenediamine",0411000D0,Donepezil hydrochloride,4.11: Drugs for dementia
"N,N'-Diphenyl-P-Phenylenediamine",0503010AT,Doravirine,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0501022C0,Doripenem,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0307000K0,Dornase alfa,3.7: Mucolytics
"N,N'-Diphenyl-P-Phenylenediamine",1106000AB,Dorzolamide and timolol,11.6: Treatment of glaucoma
"N,N'-Diphenyl-P-Phenylenediamine",0403010J0,Dosulepin hydrochloride,4.3: Antidepressant drugs
"N,N'-Diphenyl-P-Phenylenediamine",0205040D0,Doxazosin mesilate,2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",0403010L0,Doxepin,4.3: Antidepressant drugs
"N,N'-Diphenyl-P-Phenylenediamine",1303000F0,Doxepin hydrochloride,13.3: Topical local anaesthetics and antipruritics
"N,N'-Diphenyl-P-Phenylenediamine",0801020K0,Doxorubicin hydrochloride,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0501030I0,Doxycycline hyclate,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",1203010U0,Doxycycline hyclate,12.3: Drugs acting on the oropharynx
"N,N'-Diphenyl-P-Phenylenediamine",0501030Z0,Doxycycline monohydrate,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0406000AA,Doxylamine succinate/pyridoxine hydrochloride,4.6: Drugs used in nausea and vertigo
"N,N'-Diphenyl-P-Phenylenediamine",2210,Drainable Dribbling Appliances,22.10: Drainable Dribbling Appliances
"N,N'-Diphenyl-P-Phenylenediamine",0211000I0,Dried factor VIII fraction,2.11: Antifibrinolytic drugs and haemostatics
"N,N'-Diphenyl-P-Phenylenediamine",0211000U0,Dried factor XIII fraction,2.11: Antifibrinolytic drugs and haemostatics
"N,N'-Diphenyl-P-Phenylenediamine",1002020Y0,Dronabinol/cannabidiol,10.2: Drugs used in neuromuscular disorders
"N,N'-Diphenyl-P-Phenylenediamine",0203020X0,Dronedarone hydrochloride,2.3: Anti-arrhythmic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0703021R0,Drospirenone,7.3: Contraceptives
"N,N'-Diphenyl-P-Phenylenediamine",0703010T0,Drospirenone and Estetrol,7.3: Contraceptives
"N,N'-Diphenyl-P-Phenylenediamine",0704020AA,Duloxetine hydrochloride,7.4: Drugs for genito-urinary disorders
"N,N'-Diphenyl-P-Phenylenediamine",0403040Y0,Duloxetine hydrochloride,4.3: Antidepressant drugs
"N,N'-Diphenyl-P-Phenylenediamine",0403030Y0,Duloxetine Hydrochloride (old),4.3: Antidepressant drugs
"N,N'-Diphenyl-P-Phenylenediamine",0604012F0,Dydrogesterone,6.4: Sex Hormones
"N,N'-Diphenyl-P-Phenylenediamine",1103020E0,Econazole nitrate,11.3: Anti-infective eye preparations
"N,N'-Diphenyl-P-Phenylenediamine",1310020J0,Econazole nitrate,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",0702020H0,Econazole nitrate,7.2: Treatment of vaginal and vulval conditions
"N,N'-Diphenyl-P-Phenylenediamine",0208020AA,Edoxaban,2.8: Anticoagulants and protamine
"N,N'-Diphenyl-P-Phenylenediamine",0503010D0,Efavirenz,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0503010AN,Efavirenz/emtricitabine/tenofovir disoproxil,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",1309000X0,Eflornithine monohydrate chloride,13.9: Shampoos and other preparations for scalp and hair conditions
"N,N'-Diphenyl-P-Phenylenediamine",0407041AA,Eletriptan,4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",0102000AK,Eluxadoline,1.2: Antispasmodics and other drugs altering gut motility
"N,N'-Diphenyl-P-Phenylenediamine",1104020X0,Emedastine,11.4: Corticosteroids and other anti-inflammatory preparations
"N,N'-Diphenyl-P-Phenylenediamine",130201100,Emollient bath and shower preparations,13.2: Emollient and barrier preparations
"N,N'-Diphenyl-P-Phenylenediamine",2122,Emollients,21.22: Emollients
"N,N'-Diphenyl-P-Phenylenediamine",0601023AN,Empagliflozin,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",0601023AY,Empagliflozin/linagliptin,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",0601023AR,Empagliflozin/metformin,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",0503010K0,Emtricitabine,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0503010AM,Emtricitabine and tenofovir alafenamide,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0503010AA,Emtricitabine and tenofovir disoproxil,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",1301010H0,Emulsifying wax,13.1: Management of skin conditions
"N,N'-Diphenyl-P-Phenylenediamine",1302010F0,Emulsifying wax,13.2: Emollient and barrier preparations
"N,N'-Diphenyl-P-Phenylenediamine",0205051I0,Enalapril maleate,2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",0205051H0,Enalapril maleate with diuretic,2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",0801050CM,Encorafenib,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0208010D0,Enoxaparin,2.8: Anticoagulants and protamine
"N,N'-Diphenyl-P-Phenylenediamine",0201020G0,Enoximone,2.1: Positive inotropic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0409010V0,Entacapone,4.9: Drugs used in parkinsonism and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",0503030C0,Entecavir,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0503031B0,Entecavir,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",090402000,Enteral nutrition,9.4: Oral nutrition (OLD - DO NOT USE)
"N,N'-Diphenyl-P-Phenylenediamine",0803042U0,Enzalutamide,8.3: Sex hormones and hormone antagonists in malignant disease
"N,N'-Diphenyl-P-Phenylenediamine",0207020Z0,Ephedrine hydrochloride,2.7: Sympathomimetics and other vasoconstrictor drugs
