inchi_key,atc_codes,chembl_id,drug_name
YASAKCUCGLMORW-UHFFFAOYSA-N,['A10BG02'],CHEMBL121,Rosiglitazone
BPRHUIZQVSMCRT-VEUZHWNKSA-N,['C10AA07'],CHEMBL1496,Rosuvastatin
KFQYTPMOWPVWEJ-INIZCTEOSA-N,['N04BC09'],CHEMBL1303,Rotigotine
YOZBGTLTNGAVFU-UHFFFAOYSA-N,['B03XA05'],CHEMBL2338329,Roxadustat
HMABYWSNWIZPAG-UHFFFAOYSA-N,['L01XK03'],CHEMBL1173055,Rucaparib
POGQSBRIGCQNEG-UHFFFAOYSA-N,['N03AF03'],CHEMBL1201754,Rufinamide
WUZYKBABMWJHDL-UHFFFAOYSA-N,['R06AX28'],CHEMBL91397,Rupatadine
IKGXIBQEEMLURG-NVPNHPEKSA-N,"['C05CA01', 'C05CA51']",CHEMBL226335,Rutoside
HFNKQEVNSGCOJV-OAHLLOKOSA-N,"['D11AH09', 'L01EJ01']",CHEMBL1789941,Ruxolitinib
ULRUOUDIQPERIJ-PQURJYPBSA-N,[],,Sacituzumab Govitecan
NEMGRZFTLSKBAP-LBPRGKRZSA-N,['N04BD03'],CHEMBL396778,Safinamide
NDAUXUAQIAJITI-UHFFFAOYSA-N,"['R03AC02', 'R03CC02']",CHEMBL714,Salbutamol
SKZKKFZAGNVIMN-UHFFFAOYSA-N,"['N02BA55', 'N02BA75', 'N02BA05']",CHEMBL27577,Salicylamide
YGSDEFSMJLZEOE-UHFFFAOYSA-N,"['S01BC08', 'D01AE12']",CHEMBL424,Salicylic Acid
GIIZNNXWQWCKIB-UHFFFAOYSA-N,['R03AC12'],CHEMBL1263,Salmeterol
WVYADZUPLLSGPU-UHFFFAOYSA-N,['N02BA06'],CHEMBL154111,Salsalate
FNKQXYHWGSIFBK-RPDRRWSUSA-N,['A16AX07'],CHEMBL1201774,Sapropterin
QWAXKHKRTORLEM-UGJKXSETSA-N,['J05AE01'],CHEMBL114,Saquinavir
QGJUIPDUBHWZPV-SGTAVMJGSA-N,[],CHEMBL385517,Saxagliptin
MEZLKOACVSPNER-GFCCVEGCSA-N,['N04BD01'],CHEMBL972,Selegiline
BUGBHKTXTAQXES-UHFFFAOYSA-N,[],,Selenium
QXWZQTURMXZVHJ-UHFFFAOYSA-N,['B01AC27'],CHEMBL238804,Selexipag
XIIOFHFUYBLOLW-UHFFFAOYSA-N,['L01EX22'],CHEMBL4559134,Selpercatinib
CYOHGALHFOKKQC-UHFFFAOYSA-N,['L01EE04'],CHEMBL1614701,Selumetinib
DLSWIYLPEUIQAV-CCUURXOWSA-N,[],,Semaglutide
IPQVTOJGNYVQEO-UHFFFAOYSA-N,[],CHEMBL54481,Senna
MTCFGRXMJLQNBG-REOHCLBHSA-N,[],CHEMBL11298,Serine
GZKLJWGUPQBVJQ-UHFFFAOYSA-N,['N05AE03'],CHEMBL12713,Sertindole
VGKDLMBJGBXTGI-SJCJKPOMSA-N,['N06AB06'],CHEMBL809,Sertraline
ZNSIZMQNQCNRBW-UHFFFAOYSA-N,[],,Sevelamer
DFEYYRMXOJXZRJ-UHFFFAOYSA-N,['N01AB08'],CHEMBL1200694,Sevoflurane
UNAANXDKBXWMLN-UHFFFAOYSA-N,['A08AA10'],CHEMBL1419,Sibutramine
BNRNXUUZRGQAQC-UHFFFAOYSA-N,['G04BE03'],CHEMBL192,Sildenafil
XUIMIQQOPSSXEZ-UHFFFAOYSA-N,[],,Silicone
BQCADISMDOOEFD-UHFFFAOYSA-N,[],,Silver
SQGYOTSLMSWVJD-UHFFFAOYSA-N,['D08AL01'],CHEMBL177367,Silver Nitrate
JTZZSQYMACOLNN-VDWJNHBNSA-N,['J05AP05'],CHEMBL501849,Simeprevir
AMTWCFIAVKBGOD-UHFFFAOYSA-N,[],,Simethicone
RYMZZMVNJRMUDD-HGQWONQESA-N,['C10AA01'],CHEMBL1064,Simvastatin
KIHYPELVXPAIDH-HNSNBQBZSA-N,['L04AA42'],CHEMBL2336071,Siponimod
QFJCIRLUMZQUOT-HPLJOQBZSA-N,"['L04AA10', 'S01XA23', 'L01EG04']",CHEMBL413,Sirolimus
MFFMDFFZMYYVKS-SECBINFHSA-N,['A10BH01'],CHEMBL1422,Sitagliptin
PHWXUGHIIBDVKD-UHFFFAOYSA-N,['C02KX03'],CHEMBL282724,Sitaxsentan
KEAYESYHFKHZAL-UHFFFAOYSA-N,[],,Sodium
NGSFWBMYFKHRBD-DKWTVANSSA-M,[],CHEMBL507018,Sodium (S)-Lactate
VMHLLURERBWHNL-UHFFFAOYSA-M,['B05XA08'],CHEMBL1354,Sodium Acetate
CEYULKASIQJZGP-UHFFFAOYSA-L,[],,Sodium Acid Citrate
AJPJDKMHJJGVTQ-UHFFFAOYSA-M,[],CHEMBL1368,Sodium Acid Phosphate
GYQBBRRVRKFJRG-UHFFFAOYSA-L,[],CHEMBL3184949,Sodium Acid Pyrophosphate
UIIMBOGNXHQVGW-UHFFFAOYSA-M,"['B05XA02', 'B05CB04']",CHEMBL1353,Sodium Bicarbonate
FAPWRFPIFSIZLT-UHFFFAOYSA-M,"['A12CA01', 'S01XA03', 'B05CB01', 'B05XA03']",CHEMBL1200574,Sodium Chloride
HRXKRNGNAMMEHJ-UHFFFAOYSA-K,['B05CB02'],CHEMBL1355,Sodium Citrate
PUZPDOWCWNUUKD-UHFFFAOYSA-M,"['A01AA51', 'A12CD01', 'A01AA01']",CHEMBL1528,Sodium Fluoride
UPMFZISCCZSDND-JJKGCWMISA-M,[],CHEMBL1200919,Sodium Gluconate
HEMHJVSKTPXQMS-UHFFFAOYSA-M,[],CHEMBL2105794,Sodium Hydroxide
SUKJFIGYRHOWBL-UHFFFAOYSA-N,['D08AX07'],CHEMBL1334078,Sodium Hypochlorite
FVAUCKIRQBBSSJ-UHFFFAOYSA-M,[],CHEMBL1644695,Sodium Iodide
NGSFWBMYFKHRBD-UHFFFAOYSA-M,[],CHEMBL1357,Sodium Lactate
DBMJMQXJHONAFJ-UHFFFAOYSA-M,[],CHEMBL23393,Sodium Lauryl Sulphate
HRZFUMHJMZEROT-UHFFFAOYSA-L,[],CHEMBL2016976,Sodium Metabisulphite
BFDWBSRJQZPEEB-UHFFFAOYSA-L,"['A12CD02', 'A01AA02']",CHEMBL1908359,Sodium Monofluorophosphate
XRKMNJXYOFSTBE-UHFFFAOYSA-N,[],,Sodium Nitroprusside
BAZAXWOYCMUHIX-UHFFFAOYSA-M,[],CHEMBL1644700,Sodium Perchlorate
RYFMWSXOAZQYPI-UHFFFAOYSA-K,[],CHEMBL363100,Sodium Phosphate
GOZDTZWAMGHLDY-UHFFFAOYSA-L,"['A06AB58', 'A06AB08']",CHEMBL1697768,Sodium Picosulphate
CRPCXAMJWCDHFM-DFWYDOINSA-M,[],,Sodium Pidolate
FQENQNTWSFEDLI-UHFFFAOYSA-J,[],CHEMBL450079,Sodium Pyrophosphate
PMZURENOXWZQFD-UHFFFAOYSA-L,[],CHEMBL233406,Sodium Sulphate
HELHAJAZNSDZJO-UHFFFAOYSA-L,[],CHEMBL3917380,Sodium Tartrate
FVEFRICMTUKAML-UHFFFAOYSA-M,['C05BB04'],CHEMBL1200354,Sodium Tetradecyl Sulphate
QMLIRKACNOVYNW-UHFFFAOYSA-N,[],,Sodium Zirconium Cyclosilicate
TTZHDVOVKQGIBA-IQWMDFIBSA-N,['J05AP08'],CHEMBL1259059,Sofosbuvir
FBOUYBDGKBSUES-VXKWHMMOSA-N,['G04BD08'],CHEMBL1734,Solifenacin
UCTRAOBQFUDCSR-SECBINFHSA-N,['N06BA14'],CHEMBL4297620,Solriamfetol
MLDQJTXFUGDVEO-UHFFFAOYSA-N,['L01EX02'],CHEMBL1336,Sorafenib
WSWCOQWTEOXDQX-MQQKCMAXSA-N,[],CHEMBL250212,Sorbic Acid
JNYAEWCLZODPBN-JGWLITMVSA-N,[],,Sorbitan
FBPFZTCFMRRESA-JGWLITMVSA-N,"['V04CC01', 'B05CX02', 'A06AD18', 'A06AG07']",CHEMBL1682,Sorbitol
ZBMZVLHSJCTVON-UHFFFAOYSA-N,['C07AA07'],CHEMBL471,Sotalol
NXQKSXLFSAEQCZ-SFHVURJKSA-N,['L01XX73'],CHEMBL4535757,Sotorasib
DZZWHBIBMUVIIW-DTORHVGOSA-N,['J01MA09'],CHEMBL850,Sparfloxacin
UNFWWIHTNXNPBV-WXKVUWSESA-N,['J01XX04'],CHEMBL1167,Spectinomycin
ACTOXUHEUCPTEW-CEUOBAOPSA-N,['J01FA02'],CHEMBL453514,Spiramycin
LXMSZDCAJNLERA-ZHYRCANASA-N,['C03DA01'],CHEMBL1393,Spironolactone
ANOBYBYXJXCGBS-UHFFFAOYSA-L,[],,Stannous Fluoride
GEZAUFNYMZVOFV-UHFFFAOYSA-J,[],,Stannous Pyrophosphate
LKAJKIOFIWVMDJ-IYRCEVNGSA-N,['A14AA02'],CHEMBL2079587,Stanozolol
XNKLLVCARDGLGL-JGVFFNPUSA-N,['J05AF04'],CHEMBL991,Stavudine
IBLNKMRFIPWSOY-FNORWQNLSA-N,['N03AX17'],CHEMBL1983350,Stiripentol
UCSJYZPVAKXKNQ-HZYVHMACSA-N,"['J01GA01', 'A07AA04', 'A07AA54']",CHEMBL372795,Streptomycin
ZSJLQEPLLKMAKR-GKHCUFPYSA-N,[],CHEMBL1603,Streptozocin
RXSHXLOMRZJCLB-UHFFFAOYSA-L,[],,Strontium Acetate
AHBGXTDRMVNFER-UHFFFAOYSA-L,[],CHEMBL2219640,Strontium Chloride
XXUZFRDUEGQHOV-UHFFFAOYSA-J,['M05BX03'],CHEMBL3707306,Strontium Ranelate
ACTRVOBWPAIOHC-XIXRPRMCSA-N,[],CHEMBL1201073,Succimer
KDYFGRWQOYBRFD-UHFFFAOYSA-N,[],CHEMBL576,Succinic Acid
YZPQNHUVIVIUCT-JTJNLBSYSA-F,[],,Sucralfate
FWZTTZUKDVJDCM-CEJAUHOTSA-M,[],,Sucroferric Oxyhydroxide
CZMRCDWAGMRECN-UGDNZRGBSA-N,[],CHEMBL253582,Sucrose
GGCSSNBKKAUURC-UHFFFAOYSA-N,['N01AH03'],CHEMBL658,Sufentanil
WHRODDIHRRDWEW-VTHZAVIASA-N,[],CHEMBL5412674,Sugammadex
FKENQMMABCRJMK-RITPCOANSA-N,['J01CG01'],CHEMBL403,Sulbactam
JETQIUPBHQNHNZ-NJBDSQKTSA-N,[],CHEMBL3306853,Sulbenicillin
AFNXATANNDIXLG-UHFFFAOYSA-N,['D01AC09'],CHEMBL1221,Sulconazole
PBCZLFBEBARBBI-UHFFFAOYSA-N,[],CHEMBL1243,Sulfabenzamide
PJSFRIWCGOHTNF-UHFFFAOYSA-N,[],CHEMBL1539,Sulfadoxine
BRBKOPJOKNSWSG-UHFFFAOYSA-N,['A07AB03'],CHEMBL338802,Sulfaguanidine
KXRZBTAEDBELFD-UHFFFAOYSA-N,['J01ED02'],CHEMBL1525826,Sulfametopyrazine
FDDDEECHVMSUSB-UHFFFAOYSA-N,"['D06BA05', 'J01EB06']",CHEMBL21,Sulfanilamide
MLKXDPUZXIRXEP-MFOYZWKCSA-N,['M01AB02'],CHEMBL15770,Sulindac
SKIVFJLNDNKQPD-UHFFFAOYSA-N,"['S01AB04', 'D10AF06']",CHEMBL455,Sulphacetamide
SEEPANYCNGTZFQ-UHFFFAOYSA-N,['J01EC02'],CHEMBL439,Sulphadiazine
ZZORFUFYDOWNEF-UHFFFAOYSA-N,['J01ED01'],CHEMBL62193,Sulphadimethoxine
ASWVTGNCAZCNNR-UHFFFAOYSA-N,['J01EB03'],CHEMBL446,Sulphadimidine
NHUHCSRWZMLRLA-UHFFFAOYSA-N,"['J01EB05', 'S01AB02']",CHEMBL453,Sulphafurazole
QPPBRPIAZZHUNT-UHFFFAOYSA-N,"['D06BA06', 'J01ED07']",CHEMBL438,Sulphamerazine
VACCAVUAMIDAGB-UHFFFAOYSA-N,"['S01AB01', 'D06BA04', 'J01EB02', 'B05CA04']",CHEMBL1191,Sulphamethizole
JLKIGFTWXXRPMT-UHFFFAOYSA-N,['J01EC01'],CHEMBL443,Sulphamethoxazole
GPTONYMQFTZPKC-UHFFFAOYSA-N,['J01ED04'],CHEMBL1200359,Sulphamethoxydiazine
VLYWMPOKSSWJAL-UHFFFAOYSA-N,['J01ED05'],CHEMBL268869,Sulphamethoxypyridazine
QWCJHSGMANYXCW-UHFFFAOYSA-N,"['J01ED08', 'S01AB05']",CHEMBL1109,Sulphaphenazole
NCEXYHBECQHGNR-UHFFFAOYSA-N,[],CHEMBL1206016,Sulphasalazine
JNMRHUJNCSQMMB-UHFFFAOYSA-N,"['D06BA02', 'J01EB07']",CHEMBL437,Sulphathiazole
MBGGBVCUIVRRBF-UHFFFAOYSA-N,['M04AB02'],CHEMBL832,Sulphinpyrazone
NINIDFKCEFEMDL-UHFFFAOYSA-N,[],,Sulphur
SFZCNBIFKDRMGX-UHFFFAOYSA-N,['V08DA05'],CHEMBL1796998,Sulphur Hexafluoride
BGRJTUBHPOOWDU-UHFFFAOYSA-N,['N05AL01'],CHEMBL26,Sulpiride
OPYGFNJSCUDTBT-PMLPCWDUSA-N,['J01CR04'],CHEMBL506110,Sultamicillin
HMHVCUVYZFYAJI-UHFFFAOYSA-N,['N03AX03'],CHEMBL328560,Sulthiame
KQKPFRSPSRPDEB-UHFFFAOYSA-N,['N02CC01'],CHEMBL128,Sumatriptan
WINHZLLDWRZWRT-ATVHPVEESA-N,['L01EX01'],CHEMBL535,Sunitinib
MDKGKXOCJGEUJW-UHFFFAOYSA-N,['M01AE07'],CHEMBL956,Suprofen
AXOIZCJOOAYSMI-UHFFFAOYSA-N,['M03AB01'],CHEMBL703,Suxamethonium
DIWYJMPVHQDIMM-UHFFFAOYSA-N,[],CHEMBL2111153,Suxethonium
BJYLYJCXYAMOFT-RSFVBTMBSA-N,['D05AX04'],CHEMBL2105611,Tacalcitol
YLJREFDVOIBQDA-UHFFFAOYSA-N,['N06DA01'],CHEMBL95,Tacrine
QJJXYPPXXYFBGM-LFZNUXCKSA-N,[],CHEMBL269732,Tacrolimus
WOXKDUGGOYFFRN-IIBYNOLFSA-N,['G04BE08'],CHEMBL779,Tadalafil
TXEIIPDJKFWEEC-UHFFFAOYSA-N,['N07XX08'],CHEMBL2103837,Tafamidis
WSNODXPBBALQOF-VEJSHDCNSA-N,['S01EE05'],CHEMBL1963683,Tafluprost
SOROUYSPFADXSN-SUWVAFIASA-N,['J01CA15'],CHEMBL1619785,Talampicillin
HWGQMRYQVZSGDQ-HZPDHXFCSA-N,['L01XK04'],CHEMBL3137320,Talazoparib
NKANXQFJJICGDU-QPLCGJKRSA-N,['L02BA01'],CHEMBL83,Tamoxifen
DRHKJLXJIQTDTD-OAHLLOKOSA-N,['G04CA02'],CHEMBL836,Tamsulosin
LRBQNJMCXXYXIU-PPKXGCFTSA-N,[],CHEMBL506247,Tannic Acid
KWTWDQCKEHXFFR-SMDDNHRTSA-N,['N02AX06'],CHEMBL1201776,Tapentadol
FEWJPZIEWOKRBE-UHFFFAOYSA-N,[],CHEMBL333714,Tartaric Acid
UJMBCXLDXJUMFB-UHFFFAOYSA-K,[],,Tartrazine
XOAAWQZATWQOTB-UHFFFAOYSA-N,[],CHEMBL239243,Taurine
OGQICQVSFDPSEI-UHFFFAOYSA-N,['D05AX05'],CHEMBL1657,Tazarotene
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,['J01CG02'],CHEMBL404,Tazobactam
GKLVYJBZJHMRIY-OUBTZVSYSA-N,[],,Technetium-99m
XFALPSLJIHVRKE-GFCCVEGCSA-N,['J01XX11'],CHEMBL1257051,Tedizolid
CILIXQOJUNDIDU-ASQIGDHWSA-N,['A16AX08'],CHEMBL2104987,Teduglutide
WFWLQNSHRPWKFK-UHFFFAOYSA-N,"['L01BC03', 'L01BC53']",CHEMBL20883,Tegafur
IKBKZGMPCYNSLU-RGVLZGJSSA-N,['A06AX06'],CHEMBL76370,Tegaserod
BJNLLBUOHPVGFT-CAYRISATSA-N,[],,Teicoplanin
BBAWEDCPNXPBQM-GDEBMMAJSA-N,['J05AP02'],CHEMBL231813,Telaprevir
IQFYYKKMVGJFEH-CSMHCCOUSA-N,['J05AF11'],CHEMBL374731,Telbivudine
LJVAJPDWBABPEJ-PNUFFHFMSA-N,['J01FA15'],CHEMBL1136,Telithromycin
RMMXLENWKUUMAY-UHFFFAOYSA-N,['C09CA07'],CHEMBL1017,Telmisartan
NCLGDOBQAWBXRA-PGRDOPGGSA-N,['A16AX15'],CHEMBL2103855,Telotristat
SEQDDYPDSLOBDC-UHFFFAOYSA-N,['N05CD07'],CHEMBL967,Temazepam
BVCKFLJARNKCSS-DWPRYXJFSA-N,['J01CA17'],CHEMBL1276310,Temocillin
LYPFDBRUNKHDGX-UHFFFAOYSA-N,[],,Temoporfin
BPEGJWRSRHCHSN-UHFFFAOYSA-N,['L01AX03'],CHEMBL810,Temozolomide
CBPNZQVSJQDFBE-FUXHJELOSA-N,['L01EG01'],CHEMBL1201182,Temsirolimus
NRUKOCRGYNPUPR-QBPJDGROSA-N,['L01CB02'],CHEMBL452231,Teniposide
SGOIRFVFHAKUTI-ZCFIWIBFSA-N,[],CHEMBL483,Tenofovir
LDEKQSIMHVQZJK-CAQYMETFSA-N,['J05AF13'],CHEMBL2107825,Tenofovir Alafenamide
LZNWYQJJBLGYLT-UHFFFAOYSA-N,['M01AC02'],CHEMBL302795,Tenoxicam
AHYMHWXQRWRBKT-UHFFFAOYSA-N,['L01EX21'],CHEMBL3402762,Tepotinib
VCKUSRYTPJJLNI-UHFFFAOYSA-N,['G04CA03'],CHEMBL611,Terazosin
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,"['D01AE15', 'D01BA02']",CHEMBL822,Terbinafine
XWTYSIMOBUGWOL-UHFFFAOYSA-N,"['R03CC53', 'R03AC03', 'R03CC03']",CHEMBL1760,Terbutaline
GUGOEEXESWIERI-UHFFFAOYSA-N,['R06AX12'],CHEMBL17157,Terfenadine
UTNUDOFZCWSZMS-YFHOEESVSA-N,['L04AA31'],CHEMBL973,Teriflunomide
ODKYYBOHSVLGNU-UHFFFAOYSA-N,[],,Terizidone
BENFXAYNYRLAIU-QSVFAHTRSA-N,['H01BA04'],CHEMBL2135460,Terlipressin
UISARWKNNNHPGI-UHFFFAOYSA-N,['G04BD05'],CHEMBL363295,Terodiline
RBNWAMSGVWEHFP-UHFFFAOYSA-N,[],CHEMBL1651998,Terpin
WUOACPNHFRMFPN-UHFFFAOYSA-N,[],CHEMBL449810,Terpineol
MUMGGOZAMZWBJJ-DYKIIFRCSA-N,['G03BA03'],CHEMBL386630,Testosterone
MKJIEFSOBYUXJB-UHFFFAOYSA-N,['N07XX06'],CHEMBL117785,Tetrabenazine
GKCBAIGFKIBETG-UHFFFAOYSA-N,"['C05AD02', 'D04AB06', 'S01HA03', 'N01BA03']",CHEMBL698,Tetracaine
ZOEFCCMDUURGSE-SQKVDDBVSA-N,['H01AA02'],CHEMBL2103784,Tetracosactide
NWXMGUDVXFXRIG-WESIUVDSSA-N,[],,Tetracycline
REQPQFUJGGOFQL-UHFFFAOYSA-N,[],CHEMBL571700,Tetramethylthiuram Monosulphide
QCWJONLQSHEGEJ-UHFFFAOYSA-N,[],CHEMBL1615784,Tetrofosmin
MJUVRTYWUMPBTR-MRXNPFEDSA-N,[],CHEMBL3544914,Tezacaftor
UEJJHQNACJXSKW-UHFFFAOYSA-N,['L04AX02'],CHEMBL468,Thalidomide
BKVIYDNLLOSFOA-UHFFFAOYSA-N,[],,Thallium
ZFXYFBGIUFBOJW-UHFFFAOYSA-N,"['R03DA04', 'R03DA74', 'R03DA54']",CHEMBL190,Theophylline
WJCNZQLZVWNLKY-UHFFFAOYSA-N,"['D01AC06', 'P02CA02']",CHEMBL625,Thiabendazole
SRVJKTDHMYAMHA-WUXMJOGZSA-N,['J04AK07'],CHEMBL375492,Thiacetazone
PMRYVIKBURPHAH-UHFFFAOYSA-N,"['H03BB52', 'H03BB02']",CHEMBL1515,Thiamazole
XCTYLCDETUVOIP-UHFFFAOYSA-N,['R06AD03'],CHEMBL1378,Thiethylperazine
AGBQKNBQESQNJD-UHFFFAOYSA-N,['A16AX01'],CHEMBL33864,Thioctic Acid
WYWHKKSPHMUBEB-UHFFFAOYSA-N,['L01BB03'],CHEMBL727,Thioguanine
RTKIYNMVFMVABJ-UHFFFAOYSA-L,[],,Thiomersal
IUJDSEJGGMCXSG-UHFFFAOYSA-N,"['N01AF03', 'N05CA19']",CHEMBL441,Thiopental
KLBQZWRITKRQQV-UHFFFAOYSA-N,['N05AC02'],CHEMBL479,Thioridazine
FOCVUCIESVLUNU-UHFFFAOYSA-N,['L01AC01'],CHEMBL671,Thiotepa
KUAZQDVKQLNFPE-UHFFFAOYSA-N,['P03AA05'],CHEMBL120563,Thiram
AYFVYJQAPQTCCC-GBXIJSLDSA-N,[],CHEMBL291747,Threonine
MGSRCZKZVOBKFT-UHFFFAOYSA-N,[],CHEMBL29411,Thymol
PBJUNZJWGZTSKL-MRXNPFEDSA-N,['N03AG06'],CHEMBL1027,Tiagabine
JICJBGPOMZQUBB-UHFFFAOYSA-N,['N06AX14'],CHEMBL1289110,Tianeptine
GUHPRPJDBZHYCJ-UHFFFAOYSA-N,['M01AE11'],CHEMBL365795,Tiaprofenic Acid
WZDGZWOAQTVYBX-XOINTXKNSA-N,['G03CX01'],CHEMBL2103774,Tibolone
OEKWJQXRCDYSHL-FNOIDJSQSA-N,['B01AC24'],CHEMBL398435,Ticagrelor
OHKOGUYZJXTSFX-KZFFXBSXSA-N,['J01CA13'],CHEMBL1449,Ticarcillin
PHWBOXQYWZNQIN-UHFFFAOYSA-N,['B01AC05'],CHEMBL833,Ticlopidine
SOVUOXKZCCAWOJ-HJYUBDRYSA-N,[],,Tigecycline
WQZGKKKJIJFFOK-FPRJBGLDSA-N,[],CHEMBL300520,Tilactase
DKJJVAGXPKPDRL-UHFFFAOYSA-N,['M05BA05'],CHEMBL1350,Tiludronic Acid
BLJRIMJGRPQVNF-JTQLQIEISA-N,"['C07AA06', 'S01ED51', 'S01ED01']",CHEMBL499,Timolol
HJLSLZFTEKNLFI-UHFFFAOYSA-N,"['G01AF21', 'P01AB02', 'J01XD02']",CHEMBL1220,Tinidazole
HTTJABKRGRZYRN-UHFFFAOYSA-N,[],,Tinzaparin
QXHHHPZILQDDPS-UHFFFAOYSA-N,"['G01AF08', 'D01AC07']",CHEMBL1200438,Tioconazole
YTGJWQPHMWSCST-UHFFFAOYSA-N,['G04BX16'],CHEMBL1314,Tiopronin
DQHNAVOVODVIMG-RGECMCKFSA-M,[],CHEMBL3189058,Tiotropium Bromide
QQHMKNYGKVVGCZ-UHFFFAOYSA-N,[],CHEMBL235668,Tipiracil
SUJUHGSWHZTSEU-FYBSXPHGSA-N,['J05AE09'],CHEMBL222559,Tipranavir
HUNGUWOZPQBXGX-UHFFFAOYSA-N,['D06BX03'],CHEMBL571546,Tirbanibulin
COKMIXFXJJXBQG-NRFANRHFSA-N,['B01AC17'],CHEMBL916,Tirofiban
BTSOGEDATSQOAF-UHFFFAOYSA-N,[],,Tirzepatide
GWEVSGVZZGPLCZ-UHFFFAOYSA-N,[],,Titanium Dioxide
GWEVSGVZZGPLCZ-UHFFFAOYSA-N,[],,Titanium Peroxide
SPMVMDHWKHCIDT-UHFFFAOYSA-N,['L01EK03'],CHEMBL1289494,Tivozanib
XFYDIVBRZNQMJC-UHFFFAOYSA-N,['M03BX02'],CHEMBL1079,Tizanidine
NLVFBUXFDBBNBW-PBSUHMDJSA-N,"['J01GB01', 'S01AA12']",CHEMBL1747,Tobramycin
UJLAWZDWDVHWOW-YPMHNXCESA-N,['L04AA29'],CHEMBL221959,Tofacitinib
PNYKGCPSFKLFKA-UHFFFAOYSA-N,[],CHEMBL2110923,Tofenacin
OUDSBRTVNLOZBN-UHFFFAOYSA-N,['A10BB05'],CHEMBL817,Tolazamide
JLRGJRBPOGGCBT-UHFFFAOYSA-N,"['V04CA01', 'A10BB03']",CHEMBL782,Tolbutamide
MIQPIUSUKVNLNT-UHFFFAOYSA-N,['N04BX01'],CHEMBL1324,Tolcapone
YEZNLOUZAIOMLT-UHFFFAOYSA-N,['M01AG02'],CHEMBL121626,Tolfenamic Acid
UPSPUYADGBWSHF-UHFFFAOYSA-N,"['M02AA21', 'M01AB03']",CHEMBL1020,Tolmetin
FUSNMLFNXJSCDI-UHFFFAOYSA-N,['D01AE18'],CHEMBL83668,Tolnaftate
GEDVVYWLPUPJJZ-UHFFFAOYSA-N,[],,Tolonium Chloride
FSKFPVLPFLJRQB-UHFFFAOYSA-N,"['M02AX06', 'M03BX04']",CHEMBL1076211,Tolperisone
OOGJQPCLVADCPB-HXUWFJFHSA-N,['G04BD07'],CHEMBL1382,Tolterodine
GYHCTFXIZSNGJT-UHFFFAOYSA-N,['C03XA01'],CHEMBL344159,Tolvaptan
KJADKKWYZYXHBB-XBWDGYHZSA-N,['N03AX11'],CHEMBL220492,Topiramate
UCFGDBYHRUNTLO-QHCPKHFHSA-N,['L01CE01'],CHEMBL84,Topotecan
NGBFQHCMQULJNZ-UHFFFAOYSA-N,['C03CA04'],CHEMBL1148,Torasemide
XFCLJVABOIYOMF-QPLCGJKRSA-N,['L02BA02'],CHEMBL1655,Toremifene
PKVRCIRHQMSYJX-AIFWHQITSA-N,['L01CX01'],CHEMBL450449,Trabectedin
TVYLLZQTGLZFBW-ZBFHGGJFSA-N,[],CHEMBL1066,Tramadol
QQJLHRRUATVHED-UHFFFAOYSA-N,['R01AA09'],CHEMBL32573,Tramazoline
LIRYPHYGHXZJBZ-UHFFFAOYSA-N,['L01EE01'],CHEMBL2103875,Trametinib
VXFJYXUZANRPDJ-WTNASJBWSA-N,['C09AA10'],CHEMBL1519,Trandolapril
GYDJEQRTZSCIOI-UHFFFAOYSA-N,[],CHEMBL292500,Tranexamic Acid
AELCINSCMGFISI-DTWKUNHWSA-N,[],CHEMBL1179,Tranylcypromine
WPWQMVXPTHKASL-KLVLVJRKSA-N,[],,Trastuzumab Emtansine
MKPLKVHSHYCHOC-AHTXBMBWSA-N,['S01EE04'],CHEMBL1200799,Travoprost
PHLBKPHSAVXXEF-UHFFFAOYSA-N,['N06AX05'],CHEMBL621,Trazodone
YCPOZVAOBBQLRI-WDSKDSINSA-N,['L01AB02'],CHEMBL455186,Treosulfan
PAJMKGZZBBTTOY-ZFORQUDYSA-N,['B01AC21'],CHEMBL1237119,Treprostinil
SHGAZHPCJJPHSC-YCNIQYBTSA-N,"['D10AD51', 'L01XF01', 'D10AD01']",CHEMBL38,Tretinoin
GFNANZIMVAIWHM-OBYCQNJPSA-N,"['H02AB08', 'R03BA06', 'R01AD11', 'D07XB02', 'S01BA05', 'C05AA12', 'D07AB09', 'A01AC01']",CHEMBL1451,Triamcinolone
FNYLWPVRPXGIIP-UHFFFAOYSA-N,['C03DB02'],CHEMBL585,Triamterene
JOFWLTCLBGQGBO-UHFFFAOYSA-N,['N05CD05'],CHEMBL646,Triazolam
MUKYLHIZBOASDM-UHFFFAOYSA-N,[],,Tribulus
CYRMSUTZVYGINF-UHFFFAOYSA-N,[],CHEMBL348290,Trichlorofluoromethane
YYQRGCZGSFRBAM-UHFFFAOYSA-N,['N05CM07'],CHEMBL1201317,Triclofos
XEFQLINVKFYRCS-UHFFFAOYSA-N,"['D08AE04', 'D09AA06']",CHEMBL849,Triclosan
VILCJCGEZXAXTO-UHFFFAOYSA-N,['A16AX12'],CHEMBL609,Trientine
MFBCDACCJCDGBA-UHFFFAOYSA-N,['D10AD06'],CHEMBL3707313,Trifarotene
